geneA	geneB	score	db	level
AHCYL2	BHMT2	0.973	string	3
AHCYL2	MTR	0.972	string	3
AHCYL2	CTH	0.971	string	3
MET	HGF	0.999	string	3
MET	CBL	0.999	string	3
MET	GRB2	0.999	string	3
MET	PLXNB1	0.996	string	3
MET	EGFR	0.996	string	3
FUT7	ST3GAL6	0.96	string	3
FUT7	ST8SIA1	0.922	string	3
FUT7	FUT4	0.911	string	3
RUVBL1	ACTL6A	0.999	string	3
RUVBL1	INO80	0.999	string	3
RUVBL1	INO80C	0.999	string	3
RUVBL1	TRRAP	0.999	string	3
RUVBL1	YEATS4	0.999	string	3
SHMT1	MTHFD1	0.999	string	3
SHMT1	GART	0.999	string	3
SHMT1	ATIC	0.998	string	3
SHMT1	MTHFR	0.998	string	3
SHMT1	GLDC	0.998	string	3
AGTRAP	AGTR1	0.982	string	3
B3GNT3	ST3GAL6	0.954	string	3
B3GNT3	B4GALT4	0.952	string	3
B3GNT3	GCNT2	0.951	string	3
B3GNT3	FUT2	0.95	string	3
SMC1A	STAG1	0.999	string	3
SMC1A	RAD21	0.999	string	3
KARS1	IARS1	0.999	string	3
KARS1	EPRS1	0.999	string	3
KARS1	RARS1	0.999	string	3
TRAPPC6B	TRAPPC2L	0.999	string	3
TRAPPC6B	TRAPPC3	0.999	string	3
TRAPPC6B	TRAPPC4	0.999	string	3
TRAPPC6B	TRAPPC8	0.998	string	3
TRAPPC6B	TRAPPC2	0.998	string	3
MORF4L1	MEAF6	0.999	string	3
MORF4L1	ING3	0.999	string	3
MORF4L1	KAT5	0.999	string	3
MORF4L1	YEATS4	0.999	string	3
MORF4L1	PHF12	0.999	string	3
H3C13	H2AC18	0.999	string	3
H3C13	CBX3	0.999	string	3
H3C13	H2BC21	0.999	string	3
H3C13	DNMT3A	0.999	string	3
H3C13	CBX1	0.999	string	3
GNG2	GNB1	0.999	string	3
GNG2	GNB3	0.999	string	3
GNG2	GNB5	0.999	string	3
GNG2	GNB4	0.999	string	3
GNG2	GNB2	0.999	string	3
HSP90AA1	STUB1	0.999	string	3
HSP90AA1	HDAC6	0.999	string	3
HSP90AA1	AR	0.999	string	3
HSP90AA1	NOS3	0.999	string	3
HSP90AA1	TOMM70	0.999	string	3
FIP1L1	CPSF2	0.999	string	3
FIP1L1	WDR33	0.999	string	3
FIP1L1	CPSF4	0.999	string	3
FIP1L1	CPSF1	0.999	string	3
ACTR8	RUVBL1	0.998	string	3
ACTR8	ACTR5	0.998	string	3
ACTR8	RUVBL2	0.997	string	3
ACTR8	INO80C	0.997	string	3
ACTR8	ACTL6A	0.995	string	3
KLRD1	HLA-E	0.999	string	3
KLRD1	TYROBP	0.999	string	3
KLRD1	KLRC1	0.999	string	3
KLRD1	KLRC2	0.999	string	3
KLRD1	HLA-C	0.998	string	3
MGAT4B	MGAT5	0.992	string	3
MGAT4B	MGAT5B	0.992	string	3
MGAT4B	MGAT3	0.969	string	3
MGAT4B	FUT8	0.964	string	3
CAV1	SRC	0.999	string	3
CAV1	CAVIN1	0.999	string	3
CAV1	NOS3	0.999	string	3
CAV1	EGFR	0.999	string	3
HLA-DQA1	HLA-DQB1	0.999	string	3
HLA-DQA1	CD74	0.994	string	3
HLA-DQA1	HLA-DRB1	0.991	string	3
HLA-DQA1	CD4	0.982	string	3
HLA-DQA1	HLA-A	0.973	string	3
KAT5	ING3	0.999	string	3
KAT5	EP400	0.999	string	3
KAT5	APBB1	0.999	string	3
KAT5	RUVBL1	0.999	string	3
KAT5	MEAF6	0.999	string	3
TRPC6	NPHS2	0.998	string	3
TRPC6	NPHS1	0.99	string	3
TRPC6	ORAI2	0.983	string	3
TRPC6	STIM1	0.971	string	3
TRPC6	TRPC3	0.952	string	3
CRHR2	UCN3	0.999	string	3
CRHR2	UCN	0.999	string	3
CRHR2	CRH	0.999	string	3
CRHR2	CRHBP	0.974	string	3
SFN	TP53	0.999	string	3
SFN	MDM2	0.989	string	3
SFN	ESR1	0.984	string	3
SFN	FOXO1	0.984	string	3
SFN	MDM4	0.977	string	3
NCR3	NCR3LG1	0.999	string	3
NCR3	CD247	0.999	string	3
NCR3	NCR2	0.995	string	3
NCR3	BAG6	0.995	string	3
CD5	CD4	0.997	string	3
CD5	CD2	0.994	string	3
CD5	CD72	0.994	string	3
CD5	CD6	0.985	string	3
CD5	CD7	0.97	string	3
DOK7	MUSK	0.998	string	3
DOK7	AGRN	0.991	string	3
DOK7	RAPSN	0.983	string	3
DOK7	COLQ	0.942	string	3
MGAT3	FUT8	0.97	string	3
MGAT3	MGAT5	0.951	string	3
DPY30	KMT2C	0.999	string	3
DPY30	ASH2L	0.999	string	3
DPY30	SETD1B	0.999	string	3
DPY30	WDR5	0.999	string	3
ANXA2	S100A4	0.999	string	3
ANXA2	S100A10	0.999	string	3
ANXA2	AHNAK	0.999	string	3
ANXA2	PLAT	0.997	string	3
ANXA2	PLG	0.997	string	3
SLC6A20	ACE2	0.998	string	3
SLC6A20	SLC36A2	0.959	string	3
SLC6A20	XYLT2	0.92	string	3
UBE2I	SUMO1	0.999	string	3
UBE2I	SUMO3	0.999	string	3
UBE2I	RANBP2	0.999	string	3
UBE2I	PIAS1	0.999	string	3
UBE2I	SAE1	0.999	string	3
TJP1	AFDN	0.999	string	3
TJP1	CGN	0.999	string	3
TJP1	CLDN5	0.999	string	3
TJP1	TJP2	0.999	string	3
TJP1	OCLN	0.999	string	3
SIAH1	CACYBP	0.999	string	3
SIAH1	GAPDH	0.997	string	3
SIAH1	AXIN1	0.996	string	3
SIAH1	CTNNB1	0.991	string	3
SIAH1	SNCAIP	0.98	string	3
MCRS1	KANSL3	0.999	string	3
MCRS1	KANSL2	0.999	string	3
MCRS1	PHF20	0.998	string	3
MCRS1	KANSL1	0.996	string	3
MCRS1	WDR5	0.993	string	3
H3C12	H2BC21	0.999	string	3
H3C12	DNMT3A	0.999	string	3
H3C12	ASF1A	0.999	string	3
H3C12	H2AC18	0.999	string	3
H3C12	CBX3	0.999	string	3
NUP214	NUP62	0.999	string	3
NUP214	NUP88	0.999	string	3
NUP214	XPO1	0.999	string	3
NUP214	NUP133	0.999	string	3
NUP214	NUP98	0.999	string	3
DPP4	ACE2	0.999	string	3
DPP4	ADA	0.999	string	3
DPP4	CAV1	0.991	string	3
DPP4	PTPRC	0.99	string	3
DPP4	GCG	0.987	string	3
CD247	FCGR3A	0.999	string	3
CD247	NCR1	0.999	string	3
CD247	CD3D	0.999	string	3
CD247	CD3E	0.999	string	3
IARS2	EPRS1	0.999	string	3
IARS2	LARS1	0.996	string	3
IARS2	KARS1	0.995	string	3
IARS2	MARS1	0.995	string	3
IARS2	MARS2	0.995	string	3
UCHL5	PSMD4	0.999	string	3
UCHL5	USP14	0.999	string	3
UCHL5	PSMC4	0.999	string	3
UCHL5	ADRM1	0.999	string	3
UCHL5	PSMD7	0.999	string	3
APOA2	APOC3	0.999	string	3
APOA2	APOE	0.999	string	3
APOA2	APOA1	0.999	string	3
CD58	CD2	0.999	string	3
CD58	ICAM1	0.996	string	3
CD58	CD80	0.994	string	3
CD58	CD28	0.967	string	3
CD58	CD48	0.909	string	3
RARS2	EPRS1	0.999	string	3
RARS2	QARS1	0.999	string	3
RARS2	KARS1	0.998	string	3
RARS2	IARS1	0.99	string	3
RARS2	LARS2	0.99	string	3
CTH	CBSL	0.999	string	3
CTH	CBS	0.999	string	3
CTH	MPST	0.998	string	3
CTH	TST	0.995	string	3
CTH	MTHFR	0.994	string	3
ANGPTL3	ANGPTL8	0.999	string	3
ANGPTL3	LPL	0.993	string	3
CARD9	MALT1	0.999	string	3
CARD9	SYK	0.999	string	3
CARD9	BCL10	0.999	string	3
CARD9	CASP8	0.998	string	3
CARD9	NOD2	0.995	string	3
AGTR2	AGT	0.999	string	3
AGTR2	AGTR1	0.982	string	3
AGTR2	ACE2	0.954	string	3
AGTR2	REN	0.935	string	3
POMGNT1	POMT1	0.998	string	3
POMGNT1	POMT2	0.998	string	3
POMGNT1	DAG1	0.992	string	3
POMGNT1	FKTN	0.99	string	3
POMGNT1	FKRP	0.986	string	3
RAPGEF1	CRKL	0.999	string	3
RAPGEF1	CRK	0.999	string	3
RAPGEF1	CBL	0.999	string	3
RAPGEF1	BCAR1	0.997	string	3
RAPGEF1	RAP1A	0.989	string	3
NCR2	TYROBP	0.999	string	3
NCR2	NCR1	0.995	string	3
NCR2	KMT2E	0.984	string	3
NCR2	NCR3LG1	0.971	string	3
TREM2	TYROBP	0.999	string	3
TREM2	APOE	0.997	string	3
TREM2	TREM1	0.987	string	3
TREM2	CLU	0.985	string	3
HDAC1	SAP30	0.999	string	3
HDAC1	RBBP7	0.999	string	3
HDAC1	RBBP4	0.999	string	3
HDAC1	SIN3A	0.999	string	3
HDAC1	MBD2	0.999	string	3
SRC	SHC1	0.999	string	3
SRC	ESR1	0.999	string	3
SRC	SYK	0.999	string	3
SRC	BCAR1	0.999	string	3
RPL10A	RPL4	0.999	string	3
RPL10A	RPS7	0.999	string	3
RPL10A	RPLP1	0.999	string	3
RPL10A	RPS5	0.999	string	3
RPL10A	RPS28	0.999	string	3
PHF20	KANSL1	0.999	string	3
PHF20	KANSL2	0.998	string	3
PHF20	KANSL3	0.998	string	3
PHF20	WDR5	0.993	string	3
MUSK	LRP4	0.999	string	3
MUSK	AGRN	0.999	string	3
MUSK	RAPSN	0.991	string	3
MUSK	COLQ	0.985	string	3
HLA-DRB5	HLA-DRA	0.999	string	3
HLA-DRB5	CD74	0.986	string	3
HLA-DRB5	HLA-DRB1	0.955	string	3
HLA-DRB5	CD4	0.945	string	3
HLA-DRB5	CD247	0.945	string	3
IARS1	EPRS1	0.999	string	3
IARS1	RARS1	0.999	string	3
IARS1	MARS1	0.999	string	3
IARS1	QARS1	0.999	string	3
IARS1	LARS1	0.999	string	3
SYK	CLEC7A	0.999	string	3
SYK	LCP2	0.999	string	3
SYK	TYROBP	0.999	string	3
SYK	VAV1	0.999	string	3
SYK	LYN	0.999	string	3
MTHFR	MTR	0.999	string	3
MTHFR	SHMT2	0.996	string	3
MTHFR	MTHFD1	0.996	string	3
GNB1	GNGT1	0.999	string	3
GNB1	GNG13	0.999	string	3
GNB1	GNAI1	0.999	string	3
GNB1	GNAI2	0.999	string	3
GNB1	GNAS	0.999	string	3
AGRN	LRP4	0.999	string	3
AGRN	DAG1	0.999	string	3
AGRN	HSPG2	0.993	string	3
EEF1E1	MARS1	0.999	string	3
EEF1E1	AIMP2	0.999	string	3
EEF1E1	EPRS1	0.999	string	3
EEF1E1	AIMP1	0.999	string	3
B4GALT1	LALBA	0.999	string	3
B4GALT1	ST6GAL1	0.99	string	3
B4GALT1	FUT6	0.985	string	3
B4GALT1	B3GALT1	0.984	string	3
B4GALT1	B3GALT2	0.975	string	3
STAG1	RAD21	0.999	string	3
STAG1	SMC3	0.999	string	3
SEC13	SEC24C	0.999	string	3
SEC13	SEH1L	0.999	string	3
SEC13	SEC24D	0.999	string	3
SEC13	SEC31A	0.999	string	3
SEC13	SEC23B	0.999	string	3
TRAPPC9	TRAPPC5	0.999	string	3
TRAPPC9	TRAPPC2	0.999	string	3
TRAPPC9	TRAPPC1	0.999	string	3
TRAPPC9	TRAPPC2L	0.999	string	3
EP400	RUVBL1	0.999	string	3
EP400	ACTL6A	0.999	string	3
EP400	BRD8	0.999	string	3
EP400	YEATS4	0.999	string	3
EP400	TRRAP	0.999	string	3
RPL13A	RPS24	0.999	string	3
RPL13A	RPL11	0.999	string	3
RPL13A	RPL7	0.999	string	3
RPL13A	RPS21	0.999	string	3
RPL13A	RPL9	0.999	string	3
GRB2	ERBB4	0.999	string	3
GRB2	LAT	0.999	string	3
GRB2	LCP2	0.999	string	3
GRB2	IRS1	0.999	string	3
GRB2	PTPN11	0.999	string	3
LARS1	RARS1	0.999	string	3
LARS1	EPRS1	0.999	string	3
LARS1	KARS1	0.999	string	3
ST8SIA1	B4GALNT1	0.985	string	3
ST8SIA1	ST3GAL5	0.982	string	3
ST8SIA1	ST3GAL6	0.952	string	3
ST8SIA1	ST3GAL2	0.934	string	3
ST8SIA1	ST3GAL1	0.934	string	3
CAPN3	TTN	0.998	string	3
CAPN3	DYSF	0.985	string	3
CAPN3	CAST	0.918	string	3
CBS	MTR	0.994	string	3
CBS	SHMT1	0.987	string	3
CBS	BHMT	0.985	string	3
CRHR1	UCN	0.999	string	3
CRHR1	CRH	0.999	string	3
CRHR1	UCN3	0.998	string	3
CRHR1	GNAS	0.997	string	3
TMPRSS2	ACE2	0.999	string	3
TMPRSS2	AR	0.974	string	3
TMPRSS2	TMPRSS4	0.951	string	3
TMPRSS2	ETV1	0.942	string	3
TMPRSS2	ADAM17	0.936	string	3
SEH1L	NPRL2	0.999	string	3
SEH1L	NUP205	0.999	string	3
SEH1L	MIOS	0.999	string	3
SEH1L	NUP133	0.999	string	3
CD8A	HLA-A	0.999	string	3
CD8A	LCK	0.999	string	3
CD8A	HLA-E	0.999	string	3
CD8A	CD8B	0.999	string	3
CD8A	CD4	0.999	string	3
CXCR4	CXCL12	0.999	string	3
CXCR4	CCL21	0.999	string	3
CXCR4	CD4	0.999	string	3
CXCR4	CXCL1	0.998	string	3
ST6GAL2	B4GALT1	0.95	string	3
ST6GAL2	ST6GAL1	0.913	string	3
RPL23A	RPS17	0.999	string	3
RPL23A	RPL30	0.999	string	3
RPL23A	MRPL36	0.999	string	3
RPL23A	RPS7	0.999	string	3
RPL23A	RPS4X	0.999	string	3
INO80C	ACTR5	0.999	string	3
INO80C	RUVBL2	0.999	string	3
INO80C	INO80B	0.997	string	3
HLA-DPA1	HLA-DPB1	0.999	string	3
HLA-DPA1	HLA-DRA	0.999	string	3
HLA-DPA1	HLA-DMA	0.999	string	3
HLA-DPA1	HLA-DMB	0.997	string	3
HLA-DPA1	CD74	0.993	string	3
CD44	RDX	0.999	string	3
CD44	ERBB2	0.999	string	3
CD44	CD74	0.999	string	3
CD44	FN1	0.999	string	3
CD44	SPP1	0.999	string	3
HLA-B	KIR3DL1	0.999	string	3
HLA-B	HLA-A	0.999	string	3
HLA-B	B2M	0.999	string	3
HLA-B	KIR3DL2	0.999	string	3
HLA-B	HLA-C	0.998	string	3
MTRR	MTR	0.999	string	3
MTRR	MTHFR	0.981	string	3
MTRR	MMADHC	0.978	string	3
MTRR	CBSL	0.972	string	3
MTRR	CBS	0.97	string	3
PTH1R	PTHLH	0.999	string	3
PTH1R	PTH	0.999	string	3
PTH1R	GNAS	0.997	string	3
PTH1R	LRP6	0.983	string	3
PTH1R	ARRB1	0.981	string	3
FAT1	VASP	0.951	string	3
FAT1	CTNNB1	0.933	string	3
FAT1	NPHS1	0.932	string	3
FAT1	NPHS2	0.93	string	3
FAT1	KIRREL1	0.921	string	3
HLA-DPB1	HLA-DMA	0.994	string	3
HLA-DPB1	HLA-DRA	0.993	string	3
HLA-DPB1	HLA-DMB	0.988	string	3
HLA-DPB1	CD74	0.982	string	3
KANSL2	WDR5	0.999	string	3
KANSL2	KANSL3	0.999	string	3
KANSL2	KANSL1	0.999	string	3
CD36	TLR4	0.998	string	3
CD36	TLR2	0.998	string	3
CD36	TLR6	0.997	string	3
CD36	THBS2	0.995	string	3
NCK1	LCP2	0.999	string	3
NCK1	WAS	0.999	string	3
NCK1	WASL	0.999	string	3
NCK1	WIPF1	0.999	string	3
NCK1	PAK1	0.998	string	3
GCNT2	B3GNT2	0.988	string	3
GCNT2	FUT1	0.949	string	3
GCNT2	ST3GAL6	0.946	string	3
GCNT2	FUT3	0.94	string	3
B4GALT4	B3GNT5	0.956	string	3
B4GALT4	B3GALT5	0.954	string	3
B4GALT4	B3GNT2	0.954	string	3
B4GALT4	B3GALT1	0.949	string	3
CD200	CD200R1	0.999	string	3
CD200	SIRPA	0.983	string	3
CD200	CX3CR1	0.974	string	3
CD200	PTPRC	0.937	string	3
RPS20	RPL30	0.999	string	3
RPS20	RPS17	0.999	string	3
RPS20	RPS28	0.999	string	3
RPS20	RPS5	0.999	string	3
RPS20	RPLP1	0.999	string	3
KIRREL3	NPHS1	0.996	string	3
KIRREL3	NPHS2	0.94	string	3
TRAPPC4	TRAPPC3	0.999	string	3
TRAPPC4	TRAPPC2L	0.999	string	3
TRAPPC4	TRAPPC8	0.999	string	3
TRAPPC4	TRAPPC5	0.999	string	3
HIF1A	EGLN3	0.999	string	3
HIF1A	ARNT	0.999	string	3
HIF1A	CUL2	0.999	string	3
HIF1A	CREBBP	0.999	string	3
HIF1A	HIF1AN	0.999	string	3
TSHR	TSHB	0.998	string	3
TSHR	GNAS	0.997	string	3
TSHR	TG	0.972	string	3
TSHR	TPO	0.971	string	3
TSHR	CGA	0.964	string	3
DAG1	UTRN	0.999	string	3
DAG1	LAMA2	0.999	string	3
DAG1	DMD	0.999	string	3
DAG1	SGCA	0.999	string	3
NUP37	SEH1L	0.999	string	3
NUP37	NUP133	0.999	string	3
NUP37	NUP43	0.999	string	3
NUP37	NUP98	0.999	string	3
NUP37	AHCTF1	0.999	string	3
BDKRB2	KNG1	0.999	string	3
BDKRB2	AGT	0.989	string	3
BDKRB2	GNAQ	0.982	string	3
BDKRB2	AGTR1	0.975	string	3
MAN2A2	FUT8	0.974	string	3
MAN2A2	MGAT1	0.97	string	3
MAN2A2	MAN2A1	0.906	string	3
NUP88	NUP62	0.999	string	3
NUP88	NUP98	0.999	string	3
NUP88	RANBP2	0.999	string	3
NUP88	NUP85	0.998	string	3
RPL17	RPL13	0.999	string	3
RPL17	RPL36	0.999	string	3
RPL17	RPL6	0.999	string	3
RPL17	RPL7A	0.999	string	3
RPL17	RPL27A	0.999	string	3
FPR2	ANXA1	0.999	string	3
FPR2	CAMP	0.997	string	3
FPR2	APP	0.987	string	3
FPR2	FPR1	0.984	string	3
FPR2	GNB1	0.955	string	3
FPR1	ANXA1	0.999	string	3
FPR1	FPR3	0.944	string	3
FPR1	GNAQ	0.929	string	3
FPR1	GNAI1	0.913	string	3
RUVBL2	ACTR5	0.999	string	3
RUVBL2	EP400	0.999	string	3
RUVBL2	SRCAP	0.999	string	3
RUVBL2	INO80B	0.999	string	3
RUVBL2	RUVBL1	0.999	string	3
LCK	PTPRC	0.999	string	3
LCK	LCP2	0.999	string	3
LCK	CD4	0.999	string	3
GPIHBP1	LPL	0.999	string	3
NCAM1	FGFR1	0.996	string	3
NCAM1	PRNP	0.995	string	3
NCAM1	FCGR3B	0.991	string	3
NCAM1	FCGR3A	0.991	string	3
NCAM1	L1CAM	0.982	string	3
TRAPPC3	TRAPPC2L	0.999	string	3
TRAPPC3	TRAPPC5	0.999	string	3
MGAT4C	MGAT5	0.955	string	3
MGAT4C	MGAT5B	0.95	string	3
CD48	CD244	0.999	string	3
CD48	CD2	0.998	string	3
CD48	LCK	0.957	string	3
CD48	LY9	0.948	string	3
CD48	SLAMF6	0.939	string	3
CRHR1-2	CRH	0.999	string	3
CRHR1-2	UCN	0.999	string	3
CRHR1-2	CRHBP	0.978	string	3
CRHR1-2	UCN3	0.977	string	3
CRHR1-2	GNAS	0.973	string	3
PTPN11	EGFR	0.999	string	3
PTPN11	SIRPA	0.999	string	3
PTPN11	IRS1	0.999	string	3
PTPN11	GAB1	0.999	string	3
PTPN11	PDGFRB	0.999	string	3
ATP6AP2	ATP6V0D1	0.999	string	3
ATP6AP2	ATP6V0B	0.999	string	3
ATP6AP2	ATP6AP1	0.999	string	3
ATP6AP2	REN	0.999	string	3
ATP6AP2	ATP6V1C1	0.998	string	3
CTCF	RAD21	0.999	string	3
CTCF	YY1	0.991	string	3
CTCF	SMC3	0.989	string	3
CTCF	SUZ12	0.987	string	3
CTCF	STAG2	0.983	string	3
CTNNB1	TCF7	0.999	string	3
CTNNB1	POU5F1	0.999	string	3
CTNNB1	HNF4A	0.999	string	3
CTNNB1	TCF7L2	0.999	string	3
CTNNB1	TCF4	0.999	string	3
LRP2	CUBN	0.999	string	3
LRP2	APOE	0.999	string	3
LRP2	AMN	0.998	string	3
LRP2	ANKRA2	0.997	string	3
LRP2	LRPAP1	0.994	string	3
MTHFD1	GART	0.999	string	3
MTHFD1	ATIC	0.998	string	3
MTHFD1	MTR	0.997	string	3
MTHFD1	SHMT2	0.996	string	3
CHRNG	CHRNA1	0.926	string	3
CHRNG	RAPSN	0.9	string	3
CBLB	ZAP70	0.996	string	3
CBLB	EGFR	0.995	string	3
CBLB	SH3KBP1	0.989	string	3
CBLB	UBC	0.98	string	3
CBLB	PIK3R1	0.974	string	3
XYLT2	B4GALT7	0.979	string	4
XYLT2	XYLT1	0.953	string	4
XYLT2	SLC6A20	0.92	string	4
XYLT2	GRB2	0.918	string	4
LCP2	LAT	0.999	string	4
LCP2	ITK	0.999	string	4
LCP2	LCK	0.999	string	4
LCP2	GRAP2	0.999	string	4
LCP2	VAV3	0.999	string	4
PSMC4	PSMB2	0.999	string	4
PSMC4	PSMD1	0.999	string	4
PSMC4	PSMD14	0.999	string	4
PSMC4	PSMC1	0.999	string	4
PSMC4	PSMC6	0.999	string	4
PSMD7	ADRM1	0.999	string	4
PSMD7	PSMA1	0.999	string	4
PSMD7	UCHL5	0.999	string	4
PSMD7	PSMB7	0.999	string	4
PSMD7	PSMD6	0.999	string	4
STUB1	HSPA8	0.999	string	4
STUB1	UBE2D1	0.999	string	4
STUB1	HSP90AA1	0.999	string	4
STUB1	HSP90AB1	0.999	string	4
STUB1	HSPA4	0.999	string	4
TG	TPO	0.985	string	4
TG	MB	0.972	string	4
TG	TSHR	0.972	string	4
TG	SLC5A5	0.97	string	4
TG	LRP2	0.966	string	4
PLAT	SERPINE1	0.999	string	4
PLAT	PLG	0.998	string	4
PLAT	ANXA2	0.997	string	4
PLAT	SERPINB2	0.989	string	4
PLAT	S100A10	0.987	string	4
CD79A	CD79B	0.999	string	4
CD79A	LYN	0.999	string	4
CD79A	BLNK	0.998	string	4
CD79A	CD19	0.998	string	4
CD79A	IGLL1	0.997	string	4
GSK3A	AXIN1	0.999	string	4
GSK3A	APC	0.997	string	4
GSK3A	CTNNB1	0.996	string	4
GSK3A	AKT1	0.993	string	4
GSK3A	CSNK1A1	0.991	string	4
HGF	MET	0.999	string	4
HGF	NTRK1	0.997	string	4
HGF	IL7	0.991	string	4
HGF	EGFR	0.98	string	4
HGF	FN1	0.967	string	4
WASL	CDC42	0.999	string	4
WASL	WIPF2	0.999	string	4
WASL	ARPC1B	0.999	string	4
WASL	ACTR3	0.999	string	4
WASL	CTTN	0.999	string	4
FKTN	FKRP	0.998	string	4
FKTN	POMGNT1	0.99	string	4
FKTN	POMT1	0.986	string	4
FKTN	POMT2	0.986	string	4
FKTN	POMK	0.984	string	4
TNFSF8	TNFRSF8	0.999	string	4
TNFSF8	TNFRSF4	0.932	string	4
TNFSF8	CD27	0.927	string	4
VTN	SERPINE1	0.999	string	4
VTN	ITGB3	0.999	string	4
VTN	PLAUR	0.999	string	4
VTN	ITGAV	0.999	string	4
VTN	ITGA2B	0.999	string	4
GNB3	GNGT1	0.999	string	4
GNB3	GNG13	0.999	string	4
GNB3	GNG4	0.999	string	4
GNB3	GNGT2	0.999	string	4
GNB3	GNG2	0.999	string	4
ASF1A	UBN1	0.999	string	4
ASF1A	HIRA	0.999	string	4
ASF1A	H3-3B	0.999	string	4
ASF1A	H3C12	0.999	string	4
ASF1A	CABIN1	0.998	string	4
RARS1	MARS1	0.999	string	4
RARS1	LARS1	0.999	string	4
RARS1	QARS1	0.999	string	4
RARS1	KARS1	0.999	string	4
RARS1	EPRS1	0.999	string	4
NPRL2	RRAGA	0.999	string	4
NPRL2	KPTN	0.999	string	4
NPRL2	NPRL3	0.999	string	4
NPRL2	WDR59	0.999	string	4
NPRL2	WDR24	0.999	string	4
GNB4	GNG4	0.999	string	4
GNB4	GNG13	0.999	string	4
GNB4	GNGT1	0.999	string	4
GNB4	GNG11	0.999	string	4
GNB4	GNG5	0.999	string	4
ATIC	ADSL	0.999	string	4
ATIC	GART	0.999	string	4
ATIC	MTHFD1	0.998	string	4
ATIC	SHMT1	0.998	string	4
ATIC	ADSS2	0.997	string	4
TREM1	TYROBP	0.999	string	4
TREM1	TREM2	0.987	string	4
TREM1	TREML1	0.972	string	4
TREM1	HMGB1	0.959	string	4
TREM1	TREML2	0.954	string	4
GOT2	MDH2	0.999	string	4
GOT2	KYAT3	0.986	string	4
GOT2	TAT	0.984	string	4
GOT2	GOT1	0.982	string	4
GOT2	SDHA	0.981	string	4
VASP	ENAH	0.999	string	4
VASP	ZYX	0.999	string	4
VASP	EVL	0.999	string	4
VASP	VCL	0.999	string	4
VASP	PFN1	0.999	string	4
HCST	KLRK1	0.999	string	4
HCST	GRB2	0.995	string	4
HCST	TYROBP	0.995	string	4
HCST	MICB	0.964	string	4
HCST	VAV1	0.955	string	4
YEATS4	KAT5	0.999	string	4
YEATS4	DMAP1	0.999	string	4
YEATS4	MORF4L1	0.999	string	4
YEATS4	RUVBL1	0.999	string	4
YEATS4	MEAF6	0.999	string	4
GNG13	GNB1	0.999	string	4
GNG13	GNAT3	0.982	string	4
GNG13	GNAL	0.98	string	4
GNGT1	GNB1	0.999	string	4
GNGT1	GNB2	0.998	string	4
GNGT1	GNAI1	0.984	string	4
EGLN3	EPAS1	0.999	string	4
EGLN3	HIF1A	0.999	string	4
EGLN3	SIAH2	0.976	string	4
EGLN3	EGLN2	0.954	string	4
EGLN3	EGLN1	0.953	string	4
MICB	KLRK1	0.999	string	4
MICB	ULBP1	0.973	string	4
MICB	ULBP2	0.971	string	4
MICB	NCR1	0.955	string	4
KRT1	KRT10	0.999	string	4
KRT1	KRT2	0.956	string	4
KRT1	FLG2	0.955	string	4
KRT1	LOR	0.953	string	4
KRT1	FLG	0.953	string	4
H3-3B	H4C7	0.999	string	4
H3-3B	WDR5	0.999	string	4
H3-3B	ATRX	0.999	string	4
H3-3B	DAXX	0.999	string	4
H3-3B	H2AC20	0.999	string	4
BRD8	EP400	0.999	string	4
BRD8	DMAP1	0.999	string	4
BRD8	MEAF6	0.998	string	4
BRD8	YEATS4	0.998	string	4
BRD8	TRRAP	0.998	string	4
MBD2	GATAD2A	0.999	string	4
MBD2	HDAC1	0.999	string	4
MBD2	MTA1	0.997	string	4
MBD2	RBBP4	0.993	string	4
MBD2	GATAD2B	0.986	string	4
TSHB	CGA	0.999	string	4
TSHB	TSHR	0.998	string	4
TSHB	FSHR	0.976	string	4
TSHB	LHCGR	0.954	string	4
TSHB	GNAS	0.947	string	4
MDM2	RB1	0.999	string	4
MDM2	AKT1	0.999	string	4
MDM2	UBE2D2	0.999	string	4
MDM2	USP7	0.999	string	4
MDM2	CDKN2A	0.999	string	4
CCL21	CXCL12	0.999	string	4
CCL21	ACKR4	0.999	string	4
CCL21	CXCR4	0.999	string	4
CCL21	CCR7	0.999	string	4
CCL21	CCL5	0.999	string	4
CD72	SEMA4D	0.999	string	4
CD72	CD5	0.994	string	4
CD72	PTPN6	0.99	string	4
POU5F1	CTNNB1	0.999	string	4
POU5F1	SOX2	0.999	string	4
POU5F1	NANOG	0.999	string	4
POU5F1	SALL4	0.998	string	4
POU5F1	KLF4	0.994	string	4
TLR2	TLR6	0.999	string	4
TLR2	TLR1	0.999	string	4
TLR2	TIRAP	0.999	string	4
TLR2	MYD88	0.999	string	4
TLR2	TLR4	0.999	string	4
SORL1	APP	0.999	string	4
SORL1	APOE	0.997	string	4
SORL1	GGA1	0.986	string	4
SORL1	GGA2	0.951	string	4
SORL1	VPS26A	0.946	string	4
BARD1	UIMC1	0.999	string	4
BARD1	RAD51	0.999	string	4
BARD1	RBBP8	0.999	string	4
BARD1	BRCA2	0.999	string	4
BARD1	MRE11	0.999	string	4
LRP6	WNT3A	0.999	string	4
LRP6	WNT1	0.999	string	4
LRP6	DKK1	0.999	string	4
LRP6	FZD4	0.999	string	4
