geneA	geneB	score	db	level
SYMPK	FIP1L1	0.999	string	3
SYMPK	CSTF2	0.999	string	3
SYMPK	CSTF3	0.999	string	3
SYMPK	CPSF3	0.999	string	3
SYMPK	CPSF2	0.999	string	3
CMA1	CPA3	0.966	string	3
CMA1	FYN	0.949	string	3
CMA1	AGT	0.946	string	3
CMA1	KITLG	0.907	string	3
TUBG1	TUBGCP6	0.999	string	3
TUBG1	TUBGCP5	0.999	string	3
TUBG1	TUBGCP4	0.999	string	3
TUBG1	TUBGCP3	0.999	string	3
TUBG1	TUBGCP2	0.999	string	3
NDUFA2	NDUFB4	0.999	string	3
NDUFA2	NDUFS7	0.999	string	3
NDUFA2	NDUFB1	0.999	string	3
NDUFA2	NDUFS8	0.999	string	3
NDUFA2	NDUFA10	0.999	string	3
NECTIN2	AFDN	0.999	string	3
NECTIN2	NECTIN3	0.999	string	3
NECTIN2	CD226	0.999	string	3
NECTIN2	TIGIT	0.999	string	3
NECTIN2	CD96	0.999	string	3
F12	KNG1	0.998	string	3
F12	SERPING1	0.987	string	3
F12	KLKB1	0.972	string	3
F12	SERPINC1	0.969	string	3
PPP1R1B	CDK5	0.976	string	3
PPP1R1B	PRKACA	0.964	string	3
PPP1R1B	PRKACG	0.964	string	3
PPP1R1B	PRKACB	0.963	string	3
PPP1R1B	PPP1CA	0.943	string	3
TRIM21	RO60	0.999	string	3
TRIM21	SSB	0.997	string	3
TRIM21	IRF3	0.985	string	3
TRIM21	UBE2N	0.976	string	3
TRIM21	UBC	0.97	string	3
WDR7	DMXL2	0.992	string	3
DMGDH	BHMT	0.992	string	3
DMGDH	GNMT	0.97	string	3
DMGDH	PIPOX	0.968	string	3
DMGDH	SARDH	0.953	string	3
DMGDH	GLDC	0.949	string	3
CEP135	SASS6	0.999	string	3
CEP135	CENPJ	0.996	string	3
CEP135	PLK4	0.988	string	3
CEP135	CEP152	0.968	string	3
CEP135	CCP110	0.964	string	3
APC	CSNK1A1	0.999	string	3
APC	GSK3B	0.999	string	3
APC	AXIN1	0.999	string	3
APC	CTNNB1	0.999	string	3
APC	AXIN2	0.999	string	3
LAMC1	LAMA5	0.999	string	3
LAMC1	NID1	0.997	string	3
LAMC1	NID2	0.984	string	3
LAMC1	ITGB1	0.982	string	3
CHRND	CHRNA1	0.959	string	3
CHRND	RAPSN	0.93	string	3
CHRND	CHRNB1	0.908	string	3
SORL1	APP	0.999	string	3
SORL1	APOE	0.997	string	3
SORL1	GGA1	0.986	string	3
SORL1	GGA2	0.951	string	3
SORL1	VPS26A	0.946	string	3
THBS1	FN1	0.999	string	3
THBS1	CD47	0.999	string	3
THBS1	CD36	0.999	string	3
THBS1	SCARB2	0.997	string	3
THBS1	MMP9	0.997	string	3
TUBGCP4	TUBGCP6	0.999	string	3
TUBGCP4	TUBGCP5	0.999	string	3
TUBGCP4	MZT1	0.999	string	3
TUBGCP4	TUBGCP3	0.999	string	3
TUBGCP4	TUBGCP2	0.999	string	3
KIF11	DLGAP5	0.997	string	3
KIF11	CEP55	0.997	string	3
KIF11	BUB1B	0.994	string	3
KIF11	KIF23	0.994	string	3
KIF11	ASPM	0.989	string	3
MAN2A1	MGAT2	0.978	string	3
MAN2A1	FUT8	0.975	string	3
MAN2A1	MGAT1	0.972	string	3
MAN2A1	MAN1A1	0.97	string	3
MAN2A1	MAN1A2	0.936	string	3
PALB2	RAD51	0.999	string	3
PALB2	BRCA1	0.999	string	3
PALB2	RAD51C	0.999	string	3
PALB2	BRCA2	0.999	string	3
PALB2	BRIP1	0.998	string	3
SCARB1	APOA1	0.999	string	3
SCARB1	APOB	0.997	string	3
SCARB1	TLR4	0.996	string	3
SCARB1	TLR2	0.996	string	3
SCARB1	CD81	0.995	string	3
CSNK1A1	AXIN1	0.999	string	3
CSNK1A1	GSK3B	0.999	string	3
CSNK1A1	CTNNB1	0.999	string	3
CSNK1A1	CRBN	0.997	string	3
TUBGCP3	MZT1	0.999	string	3
TUBGCP3	TUBGCP5	0.999	string	3
TUBGCP3	TUBGCP6	0.999	string	3
AXIN1	BTRC	0.999	string	3
AXIN1	GSK3A	0.999	string	3
AXIN1	CTNNB1	0.999	string	3
AXIN1	DVL1	0.999	string	3
AXIN1	AXIN2	0.999	string	3
RPL8	RPL4	0.999	string	3
RPL8	RPS7	0.999	string	3
RPL8	RPS4X	0.999	string	3
RPL8	RPLP1	0.999	string	3
RPL8	RPS5	0.999	string	3
UFD1	UBXN7	0.999	string	3
UFD1	VCP	0.999	string	3
UFD1	NPLOC4	0.999	string	3
UFD1	FAF2	0.999	string	3
UFD1	FAF1	0.999	string	3
NDUFS3	UQCRFS1	0.999	string	3
NDUFS3	MT-ND2	0.999	string	3
NDUFS3	MT-ND1	0.999	string	3
NDUFS3	NDUFV1	0.999	string	3
NDUFS3	MT-ND4L	0.999	string	3
TNFRSF8	TNFSF8	0.999	string	3
TNFRSF8	FCGR3A	0.99	string	3
TNFRSF8	FCGR3B	0.986	string	3
TNFRSF8	TRAF5	0.969	string	3
TNFRSF8	TRAF3	0.955	string	3
NECTIN1	AFDN	0.999	string	3
NECTIN1	NECTIN3	0.997	string	3
NECTIN1	ACKR1	0.994	string	3
NECTIN1	CDH17	0.992	string	3
NECTIN1	CD96	0.992	string	3
DARS1	EPRS1	0.999	string	3
DARS1	EEF1E1	0.999	string	3
DARS1	QARS1	0.999	string	3
DARS1	MARS1	0.999	string	3
CD80	CTLA4	0.999	string	3
CD80	CD86	0.999	string	3
CD80	CD274	0.999	string	3
CD80	CD28	0.999	string	3
CD80	CD40	0.999	string	3
RBBP5	DPY30	0.999	string	3
RBBP5	ASH2L	0.999	string	3
RBBP5	KMT2C	0.999	string	3
RBBP5	SETD1A	0.999	string	3
RBBP5	HCFC1	0.999	string	3
KLKB1	KNG1	0.999	string	3
KLKB1	SERPING1	0.996	string	3
KLKB1	A2M	0.957	string	3
KLKB1	PLG	0.936	string	3
SCARB2	TLR4	0.996	string	3
SCARB2	TLR2	0.996	string	3
SCARB2	CD47	0.994	string	3
SCARB2	TLR6	0.993	string	3
MGAT4A	MGAT5	0.991	string	3
MGAT4A	MGAT5B	0.99	string	3
MGAT4A	MGAT3	0.968	string	3
MGAT4A	MGAT2	0.967	string	3
MGAT4A	FUT8	0.959	string	3
ZAP70	CBL	0.999	string	3
ZAP70	CD247	0.999	string	3
ZAP70	LAT	0.999	string	3
ZAP70	LCK	0.999	string	3
ZAP70	TYROBP	0.999	string	3
ITIH4	CXCR4	0.999	string	3
ITIH4	CD4	0.999	string	3
ITIH4	CCR5	0.999	string	3
ITIH4	CD209	0.998	string	3
ITIH4	SCD5	0.997	string	3
TIMP3	MMP2	0.996	string	3
TIMP3	ADAM17	0.996	string	3
TIMP3	MMP9	0.995	string	3
TIMP3	KDR	0.967	string	3
TIMP3	EFEMP1	0.958	string	3
NDUFA9	NDUFV3	0.999	string	3
NDUFA9	NDUFB10	0.999	string	3
NDUFA9	NDUFA2	0.999	string	3
NDUFA9	NDUFS5	0.999	string	3
NDUFB10	NDUFV3	0.999	string	3
NDUFB10	NDUFA2	0.999	string	3
NDUFB10	NDUFS5	0.999	string	3
NDUFB10	NDUFA8	0.999	string	3
PLK4	CEP192	0.999	string	3
PLK4	CEP152	0.999	string	3
PLK4	STIL	0.999	string	3
PLK4	SASS6	0.997	string	3
PLK4	CENPJ	0.996	string	3
SUMF1	SUMF2	0.971	string	3
SUMF1	GALNS	0.961	string	3
SUMF1	ARSB	0.947	string	3
SUMF1	SGSH	0.93	string	3
UCN2	CRHR2	0.999	string	3
UCN2	UCN3	0.998	string	3
UCN2	CRHR1	0.997	string	3
UCN2	UCN	0.996	string	3
UCN2	CRH	0.995	string	3
NDUFB11	NDUFB4	0.999	string	3
NDUFB11	NDUFS7	0.999	string	3
NDUFB11	NDUFB1	0.999	string	3
NDUFB11	NDUFA10	0.999	string	3
NDUFB11	NDUFS8	0.999	string	3
NDUFB9	NDUFB3	0.999	string	3
NDUFB9	NDUFV2	0.999	string	3
NDUFB9	NDUFAB1	0.999	string	3
NDUFB9	NDUFS1	0.999	string	3
NDUFB9	MT-ND4	0.999	string	3
GNAQ	S1PR3	0.999	string	3
GNAQ	HRH1	0.999	string	3
GNAQ	GRM5	0.999	string	3
GNAQ	PLCB1	0.999	string	3
GNAQ	PLCB3	0.999	string	3
SASS6	CENPJ	0.998	string	3
SASS6	STIL	0.996	string	3
SASS6	CEP152	0.975	string	3
CCR5	CCL3L1	0.999	string	3
CCR5	CCL8	0.999	string	3
CCR5	CCL5	0.999	string	3
CCR5	CD4	0.999	string	3
CPSF4	FIP1L1	0.999	string	3
CPSF4	SYMPK	0.999	string	3
CPSF4	WDR33	0.999	string	3
CPSF4	CPSF1	0.999	string	3
HCRT	HCRTR2	0.999	string	3
HCRT	HCRTR1	0.999	string	3
HCRT	PMCH	0.996	string	3
HCRT	HLA-DQB1	0.986	string	3
HCRT	HLA-DQA1	0.972	string	3
NDUFS4	NDUFB5	0.999	string	3
NDUFS4	NDUFA13	0.999	string	3
NDUFS4	NDUFC2	0.999	string	3
NDUFS4	MT-ND4	0.999	string	3
NDUFS4	MT-ND3	0.999	string	3
ANKRA2	LRP2	0.997	string	3
ANKRA2	HDAC4	0.995	string	3
ANKRA2	CCDC8	0.98	string	3
ANKRA2	RFX7	0.973	string	3
AMN	CUBN	0.999	string	3
AMN	LRP2	0.998	string	3
AMN	CBLIF	0.947	string	3
NDUFB8	NDUFB3	0.999	string	3
NDUFB8	NDUFS1	0.999	string	3
NDUFB8	NDUFAB1	0.999	string	3
NDUFB8	NDUFV2	0.999	string	3
NDUFB8	MT-ND4	0.999	string	3
CLEC4D	CLEC4E	0.986	string	3
CLEC4D	CLEC6A	0.97	string	3
UBXN6	VCP	0.999	string	3
UBXN6	UBXN4	0.999	string	3
UBXN6	NSFL1C	0.999	string	3
UBXN6	FAF1	0.997	string	3
UBXN6	UBXN10	0.997	string	3
CLEC7A	SYK	0.999	string	3
CLEC7A	TLR2	0.998	string	3
CLEC7A	LGALS3	0.994	string	3
CLEC7A	FCGR2B	0.991	string	3
CLEC7A	LGALS9	0.987	string	3
GUSB	KL	0.986	string	3
GUSB	CES1	0.981	string	3
GUSB	UGT1A10	0.954	string	3
GUSB	GNS	0.953	string	3
GUSB	UGT1A4	0.951	string	3
TMED10	TMED2	0.999	string	3
TMED10	TMED9	0.999	string	3
TMED10	NCSTN	0.997	string	3
TMED10	APH1A	0.996	string	3
TMED10	TMED4	0.993	string	3
CDK5R2	CDK5	0.993	string	3
CHRNB1	RAPSN	0.929	string	3
CHRNB1	CHRNA1	0.912	string	3
C1GALT1C1	C1GALT1	0.978	string	3
C1GALT1C1	ST6GALNAC1	0.973	string	3
C1GALT1C1	B3GNT6	0.969	string	3
C1GALT1C1	GCNT1	0.965	string	3
C1GALT1C1	ST3GAL1	0.964	string	3
SLC6A19	ACE2	0.999	string	3
SLC6A19	CLTRN	0.957	string	3
SLC6A19	SLC36A2	0.956	string	3
SIRPG	CD47	0.999	string	3
SIRPG	SIRPA	0.977	string	3
SIRPG	TYROBP	0.954	string	3
SIRPG	SYK	0.913	string	3
SIRPG	TREM2	0.903	string	3
FUT3	FUT2	0.997	string	3
FUT3	FUT1	0.994	string	3
FUT3	B3GNT3	0.958	string	3
FUT3	B3GALT5	0.953	string	3
FUT3	ST3GAL4	0.952	string	3
ASPSCR1	VCP	0.998	string	3
ASPSCR1	NSFL1C	0.997	string	3
ASPSCR1	UBXN7	0.997	string	3
ASPSCR1	UBXN2A	0.997	string	3
ASPSCR1	NPLOC4	0.997	string	3
MGAT2	MAN2A2	0.971	string	3
MGAT2	MGAT3	0.97	string	3
MGAT2	MGAT4B	0.968	string	3
MGAT2	FUT8	0.968	string	3
QARS1	MARS1	0.999	string	3
QARS1	LARS1	0.999	string	3
QARS1	KARS1	0.999	string	3
QARS1	EPRS1	0.999	string	3
GP6	LYN	0.997	string	3
GP6	VWF	0.997	string	3
GP6	FYN	0.996	string	3
GP6	ITGA2	0.976	string	3
VCPIP1	NSFL1C	0.999	string	3
VCPIP1	VCP	0.999	string	3
VCPIP1	NPLOC4	0.998	string	3
VCPIP1	UFD1	0.998	string	3
VCPIP1	UBXN7	0.996	string	3
B4GALT2	B3GNT2	0.96	string	3
B4GALT2	FUT8	0.959	string	3
B4GALT2	ST6GAL2	0.958	string	3
B4GALT2	ST6GAL1	0.952	string	3
B4GALT2	B3GALT1	0.951	string	3
ACAD9	TMEM126B	0.999	string	3
ACAD9	NDUFAF1	0.999	string	3
ACAD9	ECSIT	0.999	string	3
ACAD9	TIMMDC1	0.999	string	3
ACAD9	NDUFAF3	0.998	string	3
CD19	LYN	0.999	string	3
CD19	IFITM1	0.999	string	3
CD19	CR2	0.999	string	3
CD19	CD81	0.999	string	3
NDUFS8	NDUFS7	0.999	string	3
NDUFS8	NDUFB4	0.999	string	3
NDUFS8	NDUFB6	0.999	string	3
NDUFS8	NDUFA10	0.999	string	3
NDUFS8	NDUFA8	0.999	string	3
AHCYL2	BHMT	0.975	string	3
AHCYL2	CBS	0.975	string	3
AHCYL2	BHMT2	0.973	string	3
AHCYL2	MTR	0.972	string	3
AHCYL2	CTH	0.971	string	3
FUT7	ST3GAL6	0.96	string	3
FUT7	ST8SIA1	0.922	string	3
FUT7	FUT4	0.911	string	3
RUVBL1	ACTL6A	0.999	string	3
RUVBL1	INO80	0.999	string	3
RUVBL1	INO80C	0.999	string	3
RUVBL1	TRRAP	0.999	string	3
RUVBL1	YEATS4	0.999	string	3
CDK5R1	CDK5	0.999	string	3
CDK5R1	CAPN1	0.949	string	3
CDK5R1	CAPN2	0.914	string	3
BACE1	APP	0.999	string	3
BACE1	RTN4	0.994	string	3
BACE1	RTN3	0.991	string	3
BACE1	GGA1	0.979	string	3
BACE1	PSEN1	0.972	string	3
SHMT1	MTHFD1	0.999	string	3
SHMT1	GART	0.999	string	3
SHMT1	ATIC	0.998	string	3
SHMT1	MTHFR	0.998	string	3
SHMT1	GLDC	0.998	string	3
ICOS	ICOSLG	0.999	string	3
ICOS	CD40LG	0.999	string	3
ICOS	LOC102723996	0.999	string	3
ICOS	CTLA4	0.998	string	3
ICOS	CD80	0.997	string	3
AGTRAP	AGTR1	0.982	string	3
TUBB3	TUBA1A	0.999	string	3
TUBB3	TUBA1B	0.999	string	3
TUBB3	TUBA4A	0.993	string	3
TUBB3	TUBA1C	0.993	string	3
B3GNT3	ST3GAL6	0.954	string	3
B3GNT3	B4GALT4	0.952	string	3
B3GNT3	GCNT2	0.951	string	3
B3GNT3	FUT2	0.95	string	3
RHBDF2	ADAM17	0.986	string	3
RHBDF2	EIF3F	0.951	string	3
RHBDF2	SSR2	0.95	string	3
ROGDI	DMXL1	0.969	string	3
ROGDI	DMXL2	0.958	string	3
ACAP2	RAB35	0.995	string	3
ACAP2	ARF6	0.913	string	3
WDR33	CPSF2	0.999	string	3
WDR33	CPSF1	0.999	string	3
WDR33	FIP1L1	0.999	string	3
WDR33	SYMPK	0.999	string	3
KARS1	IARS1	0.999	string	3
KARS1	EPRS1	0.999	string	3
KARS1	RARS1	0.999	string	3
MRE11	ATM	0.999	string	3
MRE11	BRCA1	0.999	string	3
MRE11	BARD1	0.999	string	3
MRE11	RAD50	0.999	string	3
MRE11	NBN	0.999	string	3
NDUFV2	NDUFS7	0.999	string	3
NDUFV2	NDUFB4	0.999	string	3
NDUFV2	NDUFB6	0.999	string	3
NDUFV2	NDUFA10	0.999	string	3
NDUFV2	NDUFS8	0.999	string	3
NDUFA12	MT-ND4	0.999	string	3
NDUFA12	NDUFA4	0.999	string	3
NDUFA12	MT-ND3	0.999	string	3
NDUFA12	NDUFB5	0.999	string	3
NDUFA12	NDUFC2	0.999	string	3
MORF4L1	MEAF6	0.999	string	3
MORF4L1	ING3	0.999	string	3
MORF4L1	KAT5	0.999	string	3
MORF4L1	YEATS4	0.999	string	3
MORF4L1	PHF12	0.999	string	3
CD86	CTLA4	0.999	string	3
CD86	CD28	0.999	string	3
CD86	CD40LG	0.998	string	3
CD86	PDCD1	0.996	string	3
H3C13	H2AC18	0.999	string	3
H3C13	CBX3	0.999	string	3
H3C13	H2BC21	0.999	string	3
H3C13	DNMT3A	0.999	string	3
H3C13	CBX1	0.999	string	3
GNG2	GNB1	0.999	string	3
GNG2	GNB3	0.999	string	3
GNG2	GNB5	0.999	string	3
GNG2	GNB4	0.999	string	3
GNG2	GNB2	0.999	string	3
FIP1L1	CPSF2	0.999	string	3
FIP1L1	CPSF1	0.999	string	3
ACTR8	RUVBL1	0.998	string	3
ACTR8	ACTR5	0.998	string	3
ACTR8	RUVBL2	0.997	string	3
ACTR8	INO80C	0.997	string	3
ACTR8	ACTL6A	0.995	string	3
KLRD1	HLA-E	0.999	string	3
KLRD1	TYROBP	0.999	string	3
KLRD1	KLRC1	0.999	string	3
KLRD1	KLRC2	0.999	string	3
KLRD1	HLA-C	0.998	string	3
UBA1	RPS27A	0.999	string	3
UBA1	UBE2D2	0.999	string	3
UBA1	UBC	0.999	string	3
UBA1	UBE2N	0.998	string	3
UBA1	UBA52	0.998	string	3
MGAT4B	MGAT5	0.992	string	3
MGAT4B	MGAT5B	0.992	string	3
MGAT4B	MGAT3	0.969	string	3
MGAT4B	FUT8	0.964	string	3
TUBB	TUBA1B	0.999	string	3
TUBB	TUBA1A	0.996	string	3
TUBB	MTOR	0.995	string	3
TUBB	TUBA4A	0.994	string	3
TUBB	TUBA1C	0.994	string	3
HLA-DQA1	HLA-DQB1	0.999	string	3
HLA-DQA1	CD74	0.994	string	3
HLA-DQA1	HLA-DRB1	0.991	string	3
HLA-DQA1	CD4	0.982	string	3
HLA-DQA1	HLA-A	0.973	string	3
KAT5	ING3	0.999	string	3
KAT5	EP400	0.999	string	3
KAT5	APBB1	0.999	string	3
KAT5	RUVBL1	0.999	string	3
KAT5	MEAF6	0.999	string	3
CRHR2	UCN3	0.999	string	3
CRHR2	UCN	0.999	string	3
CRHR2	CRH	0.999	string	3
CRHR2	CRHBP	0.974	string	3
TUBB4B	TUBA1A	0.999	string	3
TUBB4B	TUBA1B	0.996	string	3
TUBB4B	TUBA4A	0.991	string	3
TUBB4B	TUBA1C	0.99	string	3
TUBB4B	TUBB	0.986	string	3
DTNBP1	BLOC1S6	0.999	string	3
DTNBP1	BLOC1S1	0.999	string	3
DTNBP1	SNAPIN	0.999	string	3
DTNBP1	BLOC1S2	0.999	string	3
DTNBP1	BLOC1S3	0.999	string	3
NCR3	NCR3LG1	0.999	string	3
NCR3	CD247	0.999	string	3
NCR3	NCR2	0.995	string	3
NCR3	BAG6	0.995	string	3
TPSAB1	TPSB2	0.999	string	3
TPSAB1	TPSD1	0.977	string	3
TPSAB1	CPA3	0.945	string	3
TPSAB1	IGHV3-43D	0.913	string	3
DOK7	MUSK	0.998	string	3
DOK7	AGRN	0.991	string	3
DOK7	RAPSN	0.983	string	3
DOK7	COLQ	0.942	string	3
MGAT3	FUT8	0.97	string	3
MGAT3	MGAT5	0.951	string	3
DPY30	KMT2C	0.999	string	3
DPY30	ASH2L	0.999	string	3
DPY30	SETD1B	0.999	string	3
DPY30	WDR5	0.999	string	3
SLC6A20	ACE2	0.998	string	3
SLC6A20	SLC36A2	0.959	string	3
SLC6A20	XYLT2	0.92	string	3
FYN	SRC	0.999	string	3
FYN	SH2D1A	0.999	string	3
FYN	LCK	0.998	string	3
FYN	PTK2	0.998	string	3
FYN	CBL	0.998	string	3
DYNC1H1	DYNC1LI2	0.999	string	3
DYNC1H1	DYNC1I1	0.999	string	3
DYNC1H1	DCTN1	0.999	string	3
DYNC1H1	DYNC1I2	0.999	string	3
DYNC1H1	BICD2	0.999	string	3
MCRS1	KANSL3	0.999	string	3
MCRS1	KANSL2	0.999	string	3
MCRS1	PHF20	0.998	string	3
MCRS1	KANSL1	0.996	string	3
MCRS1	WDR5	0.993	string	3
TMEM126B	NDUFAF1	0.999	string	3
TMEM126B	ECSIT	0.999	string	3
TMEM126B	TIMMDC1	0.999	string	3
TMEM126B	NDUFA13	0.997	string	3
VCP	ATXN3	0.999	string	3
VCP	SELENOS	0.999	string	3
VCP	FAF1	0.999	string	3
VCP	DERL1	0.999	string	3
RAB3GAP2	RAB3GAP1	0.999	string	3
RAB3GAP2	RAB18	0.933	string	3
RAB3GAP2	DMXL2	0.9	string	3
H3C12	H2BC21	0.999	string	3
H3C12	DNMT3A	0.999	string	3
H3C12	ASF1A	0.999	string	3
H3C12	H2AC18	0.999	string	3
H3C12	CBX3	0.999	string	3
DPP4	ACE2	0.999	string	3
DPP4	ADA	0.999	string	3
DPP4	CAV1	0.991	string	3
DPP4	PTPRC	0.99	string	3
DPP4	GCG	0.987	string	3
MT-CYB	MT-ND2	0.999	string	3
MT-CYB	UQCRFS1	0.999	string	3
MT-CYB	MT-ND1	0.999	string	3
MT-CYB	MT-ND4L	0.999	string	3
MT-CYB	UQCRC2	0.999	string	3
MT-ND1	NDUFB11	0.999	string	3
MT-ND1	NDUFA6	0.999	string	3
MT-ND1	NDUFS6	0.999	string	3
MT-ND1	NDUFB8	0.999	string	3
MT-ND1	NDUFA5	0.999	string	3
CD247	FCGR3A	0.999	string	3
CD247	NCR1	0.999	string	3
CD247	CD3D	0.999	string	3
CD247	CD3E	0.999	string	3
MT-CO3	COX6B1	0.999	string	3
MT-CO3	COX7C	0.999	string	3
MT-CO3	COX4I1	0.999	string	3
MT-CO3	MT-ATP6	0.999	string	3
MT-CO3	CYC1	0.999	string	3
AFDN	NECTIN3	0.999	string	3
AFDN	TJP2	0.999	string	3
AFDN	TJP1	0.999	string	3
IARS2	EPRS1	0.999	string	3
IARS2	LARS1	0.996	string	3
IARS2	KARS1	0.995	string	3
IARS2	MARS1	0.995	string	3
IARS2	MARS2	0.995	string	3
UCHL5	PSMD4	0.999	string	3
UCHL5	USP14	0.999	string	3
UCHL5	PSMC4	0.999	string	3
UCHL5	ADRM1	0.999	string	3
UCHL5	PSMD7	0.999	string	3
APOA2	APOE	0.999	string	3
APOA2	APOA1	0.999	string	3
APOA2	APOC2	0.995	string	3
SNAPIN	BORCS7	0.999	string	3
SNAPIN	BORCS6	0.999	string	3
SNAPIN	BLOC1S3	0.999	string	3
SNAPIN	BLOC1S2	0.999	string	3
SNAPIN	BLOC1S6	0.999	string	3
RARS2	EPRS1	0.999	string	3
RARS2	QARS1	0.999	string	3
RARS2	KARS1	0.998	string	3
RARS2	IARS1	0.99	string	3
RARS2	LARS2	0.99	string	3
HPSE2	SDC1	0.944	string	3
HPSE2	HPSE	0.913	string	3
HPSE2	IDS	0.902	string	3
CTH	CBSL	0.999	string	3
CTH	CBS	0.999	string	3
CTH	MPST	0.998	string	3
CTH	TST	0.995	string	3
CTH	MTHFR	0.994	string	3
FRAT1	GSK3B	0.999	string	3
FRAT1	DVL1	0.996	string	3
FRAT1	AXIN1	0.992	string	3
FRAT1	FRAT2	0.951	string	3
FRAT1	DVL2	0.921	string	3
MCTS1	DENR	0.999	string	3
CARD9	MALT1	0.999	string	3
CARD9	SYK	0.999	string	3
CARD9	BCL10	0.999	string	3
CARD9	CASP8	0.998	string	3
CARD9	NOD2	0.995	string	3
STIL	CENPJ	0.994	string	3
STIL	CEP152	0.979	string	3
STIL	ASPM	0.972	string	3
AGTR2	AGT	0.999	string	3
AGTR2	AGTR1	0.982	string	3
AGTR2	ACE2	0.954	string	3
AGTR2	REN	0.935	string	3
PTEN	TP53	0.999	string	3
PTEN	MAGI2	0.998	string	3
PTEN	PIK3R1	0.997	string	3
PTEN	DLG1	0.996	string	3
PTEN	PTK2	0.995	string	3
POMGNT1	POMT1	0.998	string	3
POMGNT1	POMT2	0.998	string	3
POMGNT1	DAG1	0.992	string	3
POMGNT1	FKTN	0.99	string	3
POMGNT1	FKRP	0.986	string	3
DNM1	DNM3	0.999	string	3
DNM1	FIS1	0.997	string	3
DNM1	AMPH	0.996	string	3
DNM1	BIN1	0.99	string	3
DNM1	DNM2	0.983	string	3
NDUFS5	NDUFAB1	0.999	string	3
NDUFS5	NDUFS1	0.999	string	3
NDUFS5	NDUFV2	0.999	string	3
NDUFS5	NDUFAF1	0.999	string	3
NDUFS5	NDUFB3	0.999	string	3
NCR2	TYROBP	0.999	string	3
NCR2	NCR1	0.995	string	3
NCR2	KMT2E	0.984	string	3
NCR2	NCR3LG1	0.971	string	3
TREM2	TYROBP	0.999	string	3
TREM2	APOE	0.997	string	3
TREM2	TREM1	0.987	string	3
NDUFA8	MT-ND2	0.999	string	3
NDUFA8	MT-ND1	0.999	string	3
NDUFA8	NDUFS3	0.999	string	3
NDUFA8	NDUFV1	0.999	string	3
NDUFA8	NDUFA3	0.999	string	3
RPL10A	RPL4	0.999	string	3
RPL10A	RPS7	0.999	string	3
RPL10A	RPLP1	0.999	string	3
RPL10A	RPS5	0.999	string	3
RPL10A	RPS28	0.999	string	3
PHF20	KANSL1	0.999	string	3
PHF20	KANSL2	0.998	string	3
PHF20	KANSL3	0.998	string	3
PHF20	WDR5	0.993	string	3
MUSK	LRP4	0.999	string	3
MUSK	AGRN	0.999	string	3
MUSK	RAPSN	0.991	string	3
MUSK	COLQ	0.985	string	3
HLA-DRB5	HLA-DRA	0.999	string	3
HLA-DRB5	CD74	0.986	string	3
HLA-DRB5	HLA-DRB1	0.955	string	3
HLA-DRB5	CD4	0.945	string	3
HLA-DRB5	CD247	0.945	string	3
UBXN10	UBXN2A	0.997	string	3
UBXN10	NSFL1C	0.996	string	3
UBXN10	ASPSCR1	0.996	string	3
UBXN10	VCP	0.996	string	3
IARS1	EPRS1	0.999	string	3
IARS1	RARS1	0.999	string	3
IARS1	MARS1	0.999	string	3
IARS1	QARS1	0.999	string	3
IARS1	LARS1	0.999	string	3
MDC1	ATM	0.999	string	3
MDC1	H2AX	0.999	string	3
MDC1	BRCA1	0.999	string	3
MDC1	RNF8	0.999	string	3
MDC1	TP53BP1	0.999	string	3
MTHFR	MTR	0.999	string	3
MTHFR	SHMT2	0.996	string	3
MTHFR	MTHFD1	0.996	string	3
MZT1	TUBGCP6	0.999	string	3
MZT1	TUBGCP5	0.999	string	3
MZT1	MZT2A	0.999	string	3
CUBN	CBLIF	0.999	string	3
CUBN	LRP2	0.999	string	3
CUBN	GC	0.997	string	3
CUBN	ALB	0.992	string	3
GNB1	GNGT1	0.999	string	3
GNB1	GNG13	0.999	string	3
GNB1	GNAI1	0.999	string	3
GNB1	GNAI2	0.999	string	3
GNB1	GNAS	0.999	string	3
RAD50	BRCA1	0.999	string	3
RAD50	NBN	0.999	string	3
RAD50	RBBP8	0.999	string	3
RAD50	BARD1	0.997	string	3
AGRN	LRP4	0.999	string	3
AGRN	DAG1	0.999	string	3
AGRN	HSPG2	0.993	string	3
HGSNAT	SGSH	0.981	string	3
EEF1E1	MARS1	0.999	string	3
EEF1E1	AIMP2	0.999	string	3
EEF1E1	EPRS1	0.999	string	3
EEF1E1	AIMP1	0.999	string	3
B4GALT1	LALBA	0.999	string	3
B4GALT1	ST6GAL1	0.99	string	3
B4GALT1	FUT6	0.985	string	3
B4GALT1	B3GALT1	0.984	string	3
B4GALT1	B3GALT2	0.975	string	3
BRCA2	SEM1	0.999	string	3
BRCA2	RAD51	0.999	string	3
BRCA2	BARD1	0.999	string	3
BRCA2	FANCD2	0.999	string	3
TUBB2A	TUBA1A	0.999	string	3
TUBB2A	TUBA1B	0.999	string	3
TUBB2A	TUBA4A	0.995	string	3
TUBB2A	TUBA1C	0.99	string	3
TUBB2A	TUBA8	0.983	string	3
CEP152	CEP63	0.998	string	3
CEP152	CENPJ	0.995	string	3
CEP152	CDK5RAP2	0.988	string	3
DENND1C	RAB35	0.978	string	3
CD274	CTLA4	0.999	string	3
CD274	PDCD1	0.999	string	3
CD274	HAVCR2	0.998	string	3
