geneA	geneB	score	db	level
CTTN	WAS	0.996	string	3
CTTN	CFL2	0.996	string	3
MBNL2	CNBP	0.972	string	3
MBNL2	QKI	0.914	string	3
MBNL2	CLCN1	0.9	string	3
CUBN	CBLIF	0.999	string	3
CUBN	LRP2	0.999	string	3
CUBN	GC	0.997	string	3
CUBN	ALB	0.992	string	3
APRT	ADK	0.996	string	3
APRT	PNP	0.996	string	3
APRT	GMPS	0.995	string	3
APRT	HPRT1	0.994	string	3
APRT	ADSL	0.99	string	3
GNB1	GNGT1	0.999	string	3
GNB1	GNG13	0.999	string	3
GNB1	GNAI1	0.999	string	3
GNB1	GNAI2	0.999	string	3
GNB1	GNAS	0.999	string	3
XDH	BTN1A1	0.998	string	3
XDH	PNP	0.997	string	3
XDH	BTN2A2	0.988	string	3
XDH	GDA	0.988	string	3
XDH	BTN2A1	0.988	string	3
B4GALT1	LALBA	0.999	string	3
B4GALT1	ST6GAL1	0.99	string	3
B4GALT1	FUT6	0.985	string	3
B4GALT1	B3GALT1	0.984	string	3
B4GALT1	B3GALT2	0.975	string	3
SH3GL2	SYNJ1	0.998	string	3
SH3GL2	SYNJ2	0.979	string	3
SH3GL2	DNM2	0.973	string	3
SH3GL2	EGFR	0.972	string	3
SH3GL2	PRKN	0.955	string	3
RABGEF1	RABEP1	0.999	string	3
RABGEF1	RAB5A	0.999	string	3
RABGEF1	RAB21	0.996	string	3
RABGEF1	UBC	0.987	string	3
RABGEF1	EEA1	0.985	string	3
ITSN1	CDC42	0.999	string	3
ITSN1	WASL	0.999	string	3
ITSN1	FCHO1	0.999	string	3
ITSN1	EPS15	0.997	string	3
ITSN1	AP2B1	0.992	string	3
CD274	CTLA4	0.999	string	3
CD274	PDCD1	0.999	string	3
CD274	HAVCR2	0.998	string	3
CD274	CD28	0.997	string	3
NOP2	FTSJ3	0.997	string	3
NOP2	EBNA1BP2	0.997	string	3
NOP2	NIP7	0.997	string	3
NOP2	NIFK	0.994	string	3
NOP2	GTPBP4	0.993	string	3
STAG1	RAD21	0.999	string	3
STAG1	SMC3	0.999	string	3
EP400	RUVBL1	0.999	string	3
EP400	ACTL6A	0.999	string	3
EP400	BRD8	0.999	string	3
EP400	YEATS4	0.999	string	3
EP400	TRRAP	0.999	string	3
IGF1	IGFBP5	0.999	string	3
IGF1	INSR	0.999	string	3
IGF1	IGFBP3	0.999	string	3
IGF1	IGF1R	0.999	string	3
IGF1	INS	0.999	string	3
MATR3	TARDBP	0.995	string	3
MATR3	NONO	0.993	string	3
MATR3	SFPQ	0.974	string	3
MATR3	HNRNPA1	0.95	string	3
MATR3	RBM14	0.949	string	3
VKORC1	GGCX	0.998	string	3
VKORC1	CYP2C9	0.98	string	3
VKORC1	VKORC1L1	0.949	string	3
VKORC1	NQO1	0.942	string	3
ST8SIA1	B4GALNT1	0.985	string	3
ST8SIA1	ST3GAL5	0.982	string	3
ST8SIA1	ST3GAL6	0.952	string	3
ST8SIA1	ST3GAL2	0.934	string	3
ST8SIA1	ST3GAL1	0.934	string	3
ITGB2	ITGAD	0.999	string	3
ITGB2	ITGAL	0.999	string	3
ITGB2	ICAM3	0.999	string	3
ITGB2	ICAM2	0.999	string	3
ITGB2	ITGAX	0.999	string	3
CRHR1	UCN	0.999	string	3
CRHR1	CRH	0.999	string	3
CRHR1	UCN3	0.998	string	3
CRHR1	GNAS	0.997	string	3
ASXL2	BAP1	0.999	string	3
ASXL2	FOXK2	0.968	string	3
ASXL2	FOXK1	0.962	string	3
ASXL2	KDM1B	0.953	string	3
ASXL2	HCFC1	0.94	string	3
SOS1	PTK2	0.999	string	3
SOS1	SHC1	0.999	string	3
SOS1	HRAS	0.999	string	3
SOS1	EPS8	0.999	string	3
SOS1	GRB2	0.999	string	3
ST6GAL2	B4GALT1	0.95	string	3
ST6GAL2	ST6GAL1	0.913	string	3
IGF2	IGFBP1	0.999	string	3
IGF2	IGFBP6	0.999	string	3
IGF2	IGFBP2	0.999	string	3
IGF2	IGF2R	0.999	string	3
IGF2	IGF1R	0.999	string	3
SCN4A	SCN1B	0.999	string	3
SCN4A	CALM3	0.989	string	3
SCN4A	SCN4B	0.978	string	3
SCN4A	CLCN1	0.951	string	3
SCN4A	SCN3B	0.949	string	3
RPF2	RSL24D1	0.999	string	3
RPF2	NSA2	0.999	string	3
RPF2	RRS1	0.999	string	3
PTH1R	PTHLH	0.999	string	3
PTH1R	PTH	0.999	string	3
PTH1R	GNAS	0.997	string	3
PTH1R	LRP6	0.983	string	3
PTH1R	ARRB1	0.981	string	3
EBNA1BP2	FTSJ3	0.999	string	3
EBNA1BP2	RPF2	0.999	string	3
EBNA1BP2	NIP7	0.999	string	3
EBNA1BP2	PES1	0.999	string	3
CNBP	MBNL3	0.971	string	3
CNBP	MBNL1	0.96	string	3
CNBP	DMPK	0.916	string	3
BDNF	NTRK2	0.999	string	3
BDNF	NTRK1	0.999	string	3
BDNF	NTRK3	0.999	string	3
BDNF	SORT1	0.998	string	3
KANSL2	WDR5	0.999	string	3
KANSL2	KANSL3	0.999	string	3
KANSL2	KANSL1	0.999	string	3
BRCA1	MDC1	0.999	string	3
BRCA1	PALB2	0.999	string	3
BRCA1	BRCA2	0.999	string	3
BRCA1	RAD50	0.999	string	3
BRCA1	BARD1	0.999	string	3
GCNT2	B3GNT2	0.988	string	3
GCNT2	FUT1	0.949	string	3
GCNT2	ST3GAL6	0.946	string	3
GCNT2	FUT3	0.94	string	3
B4GALT4	B3GNT5	0.956	string	3
B4GALT4	B3GALT5	0.954	string	3
B4GALT4	B3GNT2	0.954	string	3
B4GALT4	B3GALT1	0.949	string	3
MTTP	APOB	0.999	string	3
MTTP	P4HB	0.996	string	3
WDR74	BOP1	0.999	string	3
WDR74	EBNA1BP2	0.998	string	3
WDR74	PES1	0.997	string	3
WDR74	MAK16	0.997	string	3
CCDC91	GGA1	0.989	string	3
ARF1	CYTH2	0.999	string	3
ARF1	CYTH1	0.999	string	3
ARF1	PLEKHA3	0.998	string	3
ARF1	GGA1	0.996	string	3
ARF1	AP1B1	0.992	string	3
TSHR	TSHB	0.998	string	3
TSHR	GNAS	0.997	string	3
TSHR	TG	0.972	string	3
TSHR	TPO	0.971	string	3
TSHR	CGA	0.964	string	3
UBC	RBCK1	0.999	string	3
UBC	UCHL3	0.999	string	3
UBC	USP5	0.999	string	3
UBC	UBE2K	0.999	string	3
UBC	IKBKG	0.999	string	3
DAG1	UTRN	0.999	string	3
DAG1	LAMA2	0.999	string	3
DAG1	AGRN	0.999	string	3
DAG1	DMD	0.999	string	3
DAG1	SGCA	0.999	string	3
MAN2A2	FUT8	0.974	string	3
MAN2A2	MGAT1	0.97	string	3
MAN2A2	MAN2A1	0.906	string	3
RSL1D1	NIFK	0.999	string	3
RSL1D1	BOP1	0.998	string	3
RSL1D1	EBNA1BP2	0.998	string	3
RSL1D1	NOC2L	0.998	string	3
APOC1	APOC3	0.999	string	3
APOC1	APOC2	0.999	string	3
APOC1	APOA1	0.998	string	3
APOC1	APOB	0.996	string	3
ELANE	SERPINA1	0.999	string	3
ELANE	AZU1	0.999	string	3
ELANE	DEFA4	0.999	string	3
ELANE	MPO	0.999	string	3
ELANE	CTSG	0.999	string	3
UPP2	TYMP	0.997	string	3
UPP2	CDA	0.997	string	3
UPP2	PNP	0.996	string	3
UPP2	DPYD	0.988	string	3
UPP2	UMPS	0.984	string	3
FBXW7	SKP1	0.999	string	3
FBXW7	RBX1	0.999	string	3
FBXW7	MYC	0.999	string	3
FBXW7	CUL1	0.999	string	3
FBXW7	CCNE1	0.998	string	3
ENSP00000480571	CYP1A1	0.963	string	3
ENSP00000480571	CYP2C9	0.962	string	3
ENSP00000480571	CYP2C8	0.961	string	3
ENSP00000480571	CYP2B6	0.96	string	3
ENSP00000480571	CYP2C18	0.96	string	3
MGAT4C	MGAT5	0.955	string	3
MGAT4C	MGAT5B	0.95	string	3
NSA2	RSL24D1	0.999	string	3
NSA2	GNL2	0.999	string	3
LOC102723996	CTLA4	0.999	string	3
LOC102723996	CD28	0.999	string	3
LOC102723996	TNFRSF4	0.992	string	3
LOC102723996	CD40LG	0.989	string	3
CRHR1-2	CRH	0.999	string	3
CRHR1-2	UCN	0.999	string	3
CRHR1-2	CRHBP	0.978	string	3
CRHR1-2	UCN3	0.977	string	3
CRHR1-2	GNAS	0.973	string	3
HNRNPU	DHX9	0.999	string	3
HNRNPU	YBX1	0.998	string	3
HNRNPU	SYNCRIP	0.998	string	3
HNRNPU	HNRNPC	0.996	string	3
HNRNPU	HNRNPA1	0.992	string	3
CTCF	RAD21	0.999	string	3
CTCF	YY1	0.991	string	3
CTCF	SMC3	0.989	string	3
CTCF	SUZ12	0.987	string	3
CTCF	STAG2	0.983	string	3
MYO15A	EPS8	0.991	string	3
MYO15A	ESPN	0.97	string	3
MYO15A	EPS8L2	0.963	string	3
MYO15A	TWF2	0.941	string	3
LRPAP1	LRP1	0.997	string	3
LRPAP1	RALGDS	0.996	string	3
LRPAP1	LRP2	0.994	string	3
LRPAP1	RAPGEF4	0.95	string	3
LRPAP1	SORL1	0.911	string	3
LPL	GPIHBP1	0.999	string	3
LPL	APOC2	0.998	string	3
LPL	ANGPTL4	0.994	string	3
LPL	ANGPTL3	0.993	string	3
LPL	LRP1	0.987	string	3
CYP3A4	UGT2B7	0.998	string	3
CYP3A4	UGT1A1	0.994	string	3
CYP3A4	UGT1A6	0.994	string	3
CYP3A4	POR	0.992	string	3
CYP3A4	UGT1A8	0.992	string	3
CDH17	CTNND1	0.999	string	4
CDH17	CTNNB1	0.999	string	4
CDH17	PECAM1	0.995	string	4
CDH17	NECTIN1	0.992	string	4
CDH17	CTNND2	0.991	string	4
DCN	EGFR	0.999	string	4
DCN	TGFB1	0.999	string	4
DCN	FN1	0.996	string	4
DCN	ELN	0.993	string	4
DCN	YBX3	0.991	string	4
ICAM3	CD209	0.999	string	4
ICAM3	ITGB2	0.999	string	4
ICAM3	ITGAL	0.999	string	4
ICAM3	CLEC4M	0.992	string	4
ICAM3	ICAM2	0.965	string	4
RBX1	UBE2D2	0.999	string	4
RBX1	SKP1	0.999	string	4
RBX1	CUL7	0.999	string	4
RBX1	CAND1	0.999	string	4
RBX1	CUL4A	0.999	string	4
CTSG	ELANE	0.999	string	4
CTSG	MPO	0.999	string	4
CTSG	PRTN3	0.997	string	4
CTSG	LTF	0.997	string	4
CTSG	MMP9	0.992	string	4
EIF5	EIF3I	0.999	string	4
EIF5	EIF2S2	0.999	string	4
EIF5	EIF1	0.999	string	4
EIF5	EIF3G	0.999	string	4
EIF5	EIF3B	0.999	string	4
TG	TPO	0.985	string	4
TG	MB	0.972	string	4
TG	TSHR	0.972	string	4
TG	SLC5A5	0.97	string	4
TG	LRP2	0.966	string	4
HNRNPL	HNRNPA2B1	0.999	string	4
HNRNPL	ILF3	0.995	string	4
HNRNPL	PTBP1	0.993	string	4
HNRNPL	HNRNPA1	0.993	string	4
HNRNPL	HNRNPC	0.99	string	4
TBC1D17	FIS1	0.996	string	4
TBC1D17	TBC1D15	0.993	string	4
TBC1D17	GABARAPL1	0.979	string	4
TBC1D17	GABARAPL2	0.972	string	4
TBC1D17	GABARAP	0.958	string	4
LAMB1	LAMC1	0.999	string	4
LAMB1	LAMA5	0.998	string	4
LAMB1	LAMA4	0.992	string	4
LAMB1	LAMA1	0.983	string	4
LAMB1	ITGA6	0.977	string	4
WASL	CDC42	0.999	string	4
WASL	WIPF2	0.999	string	4
WASL	ARPC1B	0.999	string	4
WASL	ACTR3	0.999	string	4
WASL	CTTN	0.999	string	4
FKTN	FKRP	0.998	string	4
FKTN	POMGNT1	0.99	string	4
FKTN	POMT1	0.986	string	4
FKTN	POMT2	0.986	string	4
FKTN	POMK	0.984	string	4
MPO	AZU1	0.999	string	4
MPO	PRTN3	0.999	string	4
MPO	ELANE	0.999	string	4
MPO	LTF	0.998	string	4
VTN	SERPINE1	0.999	string	4
VTN	ITGB3	0.999	string	4
VTN	PLAUR	0.999	string	4
VTN	ITGAV	0.999	string	4
VTN	ITGA2B	0.999	string	4
GNB3	GNGT1	0.999	string	4
GNB3	GNG13	0.999	string	4
GNB3	GNG4	0.999	string	4
GNB3	GNGT2	0.999	string	4
GNB3	GNG2	0.999	string	4
USP5	UBC	0.999	string	4
USP5	RPS27A	0.986	string	4
USP5	UBB	0.984	string	4
USP5	UBA52	0.97	string	4
ASF1A	UBN1	0.999	string	4
ASF1A	HIRA	0.999	string	4
ASF1A	H3-3B	0.999	string	4
ASF1A	H3C12	0.999	string	4
ASF1A	CABIN1	0.998	string	4
SNX3	VPS26A	0.999	string	4
SNX3	VPS35	0.999	string	4
SNX3	VPS29	0.99	string	4
SNX3	SNX6	0.981	string	4
SNX3	VPS26B	0.955	string	4
SKP1	FBXO22	0.999	string	4
SKP1	CUL7	0.999	string	4
SKP1	CDK2	0.999	string	4
SKP1	FBXL15	0.999	string	4
SKP1	FBXW8	0.999	string	4
GNB4	GNG4	0.999	string	4
GNB4	GNG13	0.999	string	4
GNB4	GNGT1	0.999	string	4
GNB4	GNG11	0.999	string	4
GNB4	GNG5	0.999	string	4
UMPS	DPYD	0.999	string	4
UMPS	DHODH	0.999	string	4
UMPS	UPP2	0.984	string	4
UMPS	UPP1	0.983	string	4
UMPS	TYMP	0.981	string	4
IGFBP2	IGF2	0.999	string	4
IGFBP2	IGF1	0.999	string	4
IGFBP2	INS	0.982	string	4
IGFBP2	TUBGCP5	0.915	string	4
IGFBP2	NIPA2	0.915	string	4
IGFBP5	IGF1	0.999	string	4
IGFBP5	IGF2	0.998	string	4
IGFBP5	IGFALS	0.995	string	4
IGFBP5	IGFBP3	0.978	string	4
IGFBP5	PAPPA	0.977	string	4
GGCX	VKORC1	0.998	string	4
GGCX	PROS1	0.991	string	4
GGCX	F9	0.972	string	4
GGCX	BGLAP	0.964	string	4
GGCX	F2	0.961	string	4
AZU1	PRTN3	0.999	string	4
AZU1	ELANE	0.999	string	4
AZU1	CTSG	0.977	string	4
AZU1	BPI	0.951	string	4
CEBPZ	NOC2L	0.999	string	4
CEBPZ	PDCD11	0.999	string	4
CEBPZ	RBM28	0.984	string	4
CEBPZ	GTPBP4	0.983	string	4
CEBPZ	DDX56	0.979	string	4
PLEKHA3	ARF1	0.998	string	4
PLEKHA3	CEL	0.902	string	4
PLEKHA3	GLTP	0.902	string	4
SYF2	PRPF19	0.999	string	4
SYF2	PLRG1	0.999	string	4
SYF2	EFTUD2	0.999	string	4
SYF2	CDC40	0.999	string	4
SYF2	CRNKL1	0.999	string	4
GDA	PNP	0.991	string	4
GDA	XDH	0.988	string	4
GDA	APRT	0.97	string	4
GDA	HPRT1	0.961	string	4
GDA	DLG4	0.938	string	4
LRP1	A2M	0.998	string	4
LRP1	CALR	0.998	string	4
LRP1	LRPAP1	0.997	string	4
LRP1	HSP90B1	0.996	string	4
BTN1A1	XDH	0.998	string	4
BTN1A1	PLIN2	0.972	string	4
VASP	ENAH	0.999	string	4
VASP	ZYX	0.999	string	4
VASP	EVL	0.999	string	4
VASP	VCL	0.999	string	4
VASP	PFN1	0.999	string	4
YEATS4	KAT5	0.999	string	4
YEATS4	DMAP1	0.999	string	4
YEATS4	MORF4L1	0.999	string	4
YEATS4	RUVBL1	0.999	string	4
YEATS4	MEAF6	0.999	string	4
GNG13	GNB1	0.999	string	4
GNG13	GNAT3	0.982	string	4
GNG13	GNAL	0.98	string	4
GNGT1	GNB1	0.999	string	4
GNGT1	GNB2	0.998	string	4
GNGT1	GNAI1	0.984	string	4
EIF2S3	EIF2S1	0.999	string	4
EIF2S3	EIF2S2	0.999	string	4
EIF2S3	EIF2B5	0.999	string	4
EIF2S3	EIF2B3	0.999	string	4
EIF2S3	EIF2B2	0.999	string	4
RBSN	RAB4A	0.999	string	4
RBSN	RAB5A	0.999	string	4
RBSN	VPS45	0.999	string	4
RBSN	EHD1	0.998	string	4
RBSN	EHD3	0.995	string	4
H3-3B	H4C7	0.999	string	4
H3-3B	WDR5	0.999	string	4
H3-3B	ATRX	0.999	string	4
H3-3B	DAXX	0.999	string	4
H3-3B	H2AC20	0.999	string	4
BRD8	EP400	0.999	string	4
BRD8	DMAP1	0.999	string	4
BRD8	MEAF6	0.998	string	4
BRD8	YEATS4	0.998	string	4
BRD8	TRRAP	0.998	string	4
NIP7	BRIX1	0.999	string	4
NIP7	WDR12	0.999	string	4
NIP7	EBNA1BP2	0.999	string	4
NIP7	NIFK	0.999	string	4
NIP7	MRTO4	0.999	string	4
EIF2S1	PSMD14	0.999	string	4
EIF2S1	EIF3I	0.999	string	4
EIF2S1	EIF2AK2	0.999	string	4
EIF2S1	EIF2S2	0.999	string	4
EIF2S1	EIF2AK4	0.999	string	4
TSHB	CGA	0.999	string	4
TSHB	TSHR	0.998	string	4
TSHB	FSHR	0.976	string	4
TSHB	LHCGR	0.954	string	4
TSHB	GNAS	0.947	string	4
CBLIF	CUBN	0.999	string	4
CBLIF	AMN	0.947	string	4
NT5E	ENTPD1	0.999	string	4
NT5E	PNP	0.99	string	4
NT5E	ENPP1	0.988	string	4
NT5E	ADA	0.984	string	4
NT5E	UPP1	0.982	string	4
LAMC1	LAMA5	0.999	string	4
LAMC1	NID1	0.997	string	4
LAMC1	NID2	0.984	string	4
LAMC1	ITGB1	0.982	string	4
RSL24D1	MRTO4	0.999	string	4
RSL24D1	NSA2	0.999	string	4
RSL24D1	GNL2	0.999	string	4
RSL24D1	RPF2	0.999	string	4
RSL24D1	GTPBP4	0.999	string	4
RAB21	RABGEF1	0.996	string	4
LRP6	WNT3A	0.999	string	4
LRP6	WNT1	0.999	string	4
LRP6	DKK1	0.999	string	4
LRP6	FZD4	0.999	string	4
LRP6	DKK4	0.999	string	4
UBE2K	UBC	0.999	string	4
UBE2K	RPS27A	0.998	string	4
UBE2K	UBB	0.997	string	4
UBE2K	UBA1	0.995	string	4
UBE2K	UBA52	0.993	string	4
POMT2	POMGNT1	0.998	string	4
POMT2	POMT1	0.997	string	4
POMT2	DAG1	0.992	string	4
POMT2	FKRP	0.987	string	4
PALB2	RAD51	0.999	string	4
PALB2	BRCA1	0.999	string	4
PALB2	RAD51C	0.999	string	4
PALB2	BRCA2	0.999	string	4
PALB2	BRIP1	0.998	string	4
SCARB1	APOA1	0.999	string	4
SCARB1	APOB	0.997	string	4
SCARB1	TLR4	0.996	string	4
SCARB1	TLR2	0.996	string	4
SCARB1	CD81	0.995	string	4
GNB5	RGS11	0.999	string	4
GNB5	GNG7	0.999	string	4
GNB5	GNG2	0.999	string	4
GNB5	RGS9BP	0.999	string	4
GNB5	RGS6	0.999	string	4
SNX1	VPS29	0.999	string	4
SNX1	SNX6	0.999	string	4
SNX1	SNX2	0.999	string	4
SNX1	VPS26A	0.999	string	4
SNX1	SNX5	0.999	string	4
SPAG9	ARF6	0.996	string	4
SPAG9	PIP4P1	0.976	string	4
SGCA	SGCB	0.999	string	4
SGCA	SGCG	0.999	string	4
SGCA	SGCD	0.999	string	4
SGCA	DAG1	0.999	string	4
SGCA	SSPN	0.997	string	4
PIK3C3	BECN1	0.999	string	4
PIK3C3	ULK1	0.999	string	4
PIK3C3	RAB5A	0.999	string	4
PIK3C3	BECN2	0.999	string	4
PIK3C3	UVRAG	0.999	string	4
KMT2C	DPY30	0.999	string	4
KMT2C	RBBP5	0.999	string	4
KMT2C	ASH2L	0.999	string	4
KMT2C	WDR5	0.999	string	4
KMT2C	PAXIP1	0.999	string	4
YY1	EP300	0.999	string	4
YY1	HDAC1	0.999	string	4
YY1	HDAC2	0.999	string	4
YY1	EZH2	0.998	string	4
YY1	RYBP	0.998	string	4
SETD1A	WDR5	0.999	string	4
SETD1A	HCFC1	0.999	string	4
SETD1A	RBBP5	0.999	string	4
SETD1A	ASH2L	0.999	string	4
SETD1A	DPY30	0.999	string	4
CCNE1	CDK4	0.999	string	4
CCNE1	CDK6	0.999	string	4
CCNE1	CDKN1A	0.999	string	4
CCNE1	CDK2	0.999	string	4
CCNE1	CDKN1B	0.999	string	4
MAU2	NIPBL	0.999	string	4
MAU2	PDS5A	0.988	string	4
MAU2	WAPL	0.982	string	4
MAU2	SMC3	0.942	string	4
MAU2	PDS5B	0.922	string	4
CBL	MET	0.999	string	4
CBL	GRB2	0.999	string	4
CBL	RAPGEF1	0.999	string	4
CBL	SRC	0.999	string	4
CBL	ZAP70	0.999	string	4
HDAC4	NCOR2	0.999	string	4
HDAC4	NCOR1	0.999	string	4
HDAC4	RUNX2	0.997	string	4
HDAC4	ANKRA2	0.995	string	4
HDAC4	YWHAG	0.989	string	4
STAT3	JAK1	0.999	string	4
STAT3	JAK2	0.999	string	4
STAT3	STAT1	0.999	string	4
STAT3	PIAS3	0.999	string	4
STAT3	SRC	0.999	string	4
DNMT3A	H3-3B	0.999	string	4
DNMT3A	EZH2	0.999	string	4
DNMT3A	H3C12	0.999	string	4
DNMT3A	H3C13	0.999	string	4
DNMT3A	DNMT1	0.999	string	4
EIF2B2	EIF2B5	0.999	string	4
EIF2B2	EIF2B4	0.999	string	4
EIF2B2	EIF2B3	0.999	string	4
EIF2B2	EIF2B1	0.999	string	4
PXN	SRC	0.999	string	4
PXN	PTK2	0.999	string	4
PXN	TLN1	0.999	string	4
PXN	TLN2	0.999	string	4
PXN	GIT1	0.999	string	4
TP53	SFN	0.999	string	4
TP53	EP300	0.999	string	4
TP53	HIF1A	0.999	string	4
TP53	HDAC1	0.999	string	4
TP53	HSP90AA1	0.999	string	4
SOD1	CCS	0.999	string	4
SOD1	BCL2	0.998	string	4
SOD1	PARK7	0.997	string	4
SOD1	VDAC1	0.996	string	4
SOD1	SOD2	0.994	string	4
EGFR	PTPN11	0.999	string	4
EGFR	HBEGF	0.999	string	4
EGFR	NRG1	0.999	string	4
EGFR	TGFA	0.999	string	4
EGFR	ERBB2	0.999	string	4
CDCA5	PDS5A	0.999	string	4
CDCA5	WAPL	0.998	string	4
CDCA5	SMC3	0.994	string	4
CDCA5	PDS5B	0.99	string	4
CDCA5	RAD21	0.988	string	4
IGFBP1	IGF2	0.999	string	4
IGFBP1	IGF1	0.999	string	4
IGFBP1	INS	0.994	string	4
IGFBP1	IGFBP4	0.972	string	4
IGFBP1	IGFBP6	0.956	string	4
NONO	SFPQ	0.999	string	4
NONO	PSPC1	0.999	string	4
NONO	RBM14	0.998	string	4
NONO	RBM14-RBM4	0.995	string	4
NONO	MATR3-2	0.995	string	4
NTRK2	NTF3	0.999	string	4
NTRK2	NTF4	0.999	string	4
NTRK2	SHC1	0.999	string	4
NTRK2	NGF	0.999	string	4
NTRK2	BDNF	0.999	string	4
MGAT5	MGAT4B	0.992	string	4
MGAT5	MGAT4A	0.991	string	4
MGAT5	MGAT4C	0.955	string	4
MGAT5	MGAT3	0.951	string	4
MGAT5	MGAT4D	0.926	string	4
CYP2C18	CYP3A7	0.967	string	4
CYP2C18	ENSP00000480571	0.96	string	4
CYP2C18	CYP1A1	0.959	string	4
CYP2C18	CYP3A5	0.954	string	4
CYP2C18	CYP4A11	0.95	string	4
NAT2	CYP1A2	0.973	string	4
NAT2	CYP2E1	0.966	string	4
NAT2	XDH	0.953	string	4
NAT2	CYP2A6	0.952	string	4
NAT2	CES1	0.921	string	4
FUT6	FUT1	0.989	string	4
FUT6	FUT2	0.988	string	4
FUT6	B4GALT1	0.985	string	4
FUT6	B3GNT3	0.946	string	4
FUT6	ST3GAL6	0.945	string	4
APPL1	ADIPOR1	0.999	string	4
APPL1	ADIPOR2	0.999	string	4
APPL1	RAB5A	0.999	string	4
APPL1	AKT1	0.993	string	4
APPL1	APPL2	0.989	string	4
CALM3	CAMK2A	0.999	string	4
CALM3	NOS3	0.999	string	4
CALM3	PPP3CA	0.999	string	4
CALM3	CAMKK2	0.999	string	4
CALM3	NOS2	0.999	string	4
FGFR4	FGF1	0.999	string	4
FGFR4	FGF19	0.999	string	4
FGFR4	KLB	0.999	string	4
FGFR4	FGF2	0.999	string	4
FGFR4	FGF4	0.997	string	4
NCKAP1L	BRK1	0.999	string	4
NCKAP1L	WASF2	0.999	string	4
NCKAP1L	ABI1	0.999	string	4
NCKAP1L	ABI2	0.999	string	4
NCKAP1L	CYFIP1	0.999	string	4
ALB	FCGRT	0.999	string	4
ALB	INS	0.999	string	4
ALB	AHSG	0.999	string	4
ALB	ORM1	0.998	string	4
ALB	APOA1	0.998	string	4
CYTH3	ARF6	0.998	string	4
CYTH3	ARF1	0.989	string	4
CYTH3	CYTIP	0.905	string	4
SLU7	DHX8	0.999	string	4
SLU7	PRPF8	0.999	string	4
SLU7	CWC22	0.999	string	4
SLU7	PRPF18	0.999	string	4
SLU7	CDC40	0.999	string	4
DEFA4	CEACAM8	0.999	string	4
DEFA4	ELANE	0.999	string	4
DEFA4	CTSG	0.932	string	4
DEFA4	DEFA3	0.916	string	4
DEFA4	DEFA1B	0.916	string	4
KDM1B	BAP1	0.96	string	4
KDM1B	ASXL2	0.953	string	4
KDM1B	GLYR1	0.947	string	4
KDM1B	RCOR1	0.94	string	4
KDM1B	FOXK1	0.911	string	4
CFL2	LIMK1	0.998	string	4
CFL2	WASL	0.997	string	4
CFL2	ACTB	0.996	string	4
CFL2	ACTG1	0.996	string	4
CFL2	CTTN	0.996	string	4
HPRT1	APRT	0.994	string	4
HPRT1	PNP	0.989	string	4
HPRT1	GMPS	0.972	string	4
HPRT1	IMPDH2	0.967	string	4
HPRT1	AMPD2	0.964	string	4
VPS35	SNX5	0.999	string	4
VPS35	SNX1	0.999	string	4
VPS35	VPS29	0.999	string	4
VPS35	VPS26A	0.999	string	4
LALBA	LTF	0.999	string	4
LALBA	B4GALT1	0.999	string	4
LALBA	ALB	0.997	string	4
LALBA	CSN3	0.988	string	4
LALBA	CSN1S1	0.987	string	4
CYP2A6	CYP2A7	0.999	string	4
CYP2A6	CYP3A4	0.975	string	4
CYP2A6	UGT2B7	0.973	string	4
CYP2A6	UGT1A4	0.972	string	4
CYP2A6	CYP4A11	0.97	string	4
ANGPTL4	LPL	0.994	string	4
ANGPTL4	ANGPTL8	0.979	string	4
ANGPTL4	GPIHBP1	0.926	string	4
ANGPTL4	ANGPTL3	0.915	string	4
ANGPTL4	CLDN5	0.913	string	4
IGFBP6	IGF2	0.999	string	4
IGFBP6	IGF1	0.999	string	4
CYP7A1	CYP27A1	0.996	string	4
CYP7A1	NR1H4	0.986	string	4
CYP7A1	CH25H	0.98	string	4
CYP7A1	CYP46A1	0.979	string	4
CYP7A1	HSD3B7	0.978	string	4
CCDC8	OBSL1	0.999	string	4
CCDC8	CUL7	0.997	string	4
CCDC8	ANKRA2	0.98	string	4
UGT1A6	UGT1A9	0.998	string	4
UGT1A6	UGT1A3	0.998	string	4
UGT1A6	UGT1A1	0.998	string	4
UGT1A6	UGT1A8	0.997	string	4
UGT1A6	UGT1A4	0.995	string	4
H2AC8	H4C6	0.999	string	4
H2AC8	H2BC21	0.998	string	4
H2AC8	H3C12	0.998	string	4
H2AC8	H2BC11	0.997	string	4
H2AC8	H4C8	0.996	string	4
NTSR2	NTS	0.999	string	4
NTSR2	DHX15	0.995	string	4
NTSR2	TFIP11	0.958	string	4
NTSR2	NTSR1	0.949	string	4
INSR	IRS1	0.999	string	4
INSR	IRS2	0.999	string	4
INSR	PTPN1	0.999	string	4
INSR	INS	0.999	string	4
INSR	IGF1	0.999	string	4
TWF2	GSN	0.952	string	4
TWF2	EPS8L2	0.951	string	4
TWF2	MYO15A	0.941	string	4
TWF2	ESPN	0.926	string	4
TWF2	EPS8	0.921	string	4
UGT2B7	CYP3A4	0.998	string	4
UGT2B7	CYP2D6	0.979	string	4
UGT2B7	CYP3A5	0.974	string	4
UGT2B7	SLC35A2	0.967	string	4
UGT1A1	UGT1A3	0.998	string	4
UGT1A1	UGT1A9	0.998	string	4
