geneA	geneB	score	db	level
EXOC8	EXOC6	0.999	string	3
EXOC8	EXOC4	0.999	string	3
EXOC8	EXOC1	0.999	string	3
IARS2	EPRS1	0.999	string	3
IARS2	LARS1	0.996	string	3
IARS2	KARS1	0.995	string	3
IARS2	MARS1	0.995	string	3
IARS2	MARS2	0.995	string	3
UCHL5	PSMD4	0.999	string	3
UCHL5	USP14	0.999	string	3
UCHL5	PSMC4	0.999	string	3
UCHL5	ADRM1	0.999	string	3
UCHL5	PSMD7	0.999	string	3
CD1C	B2M	0.999	string	3
CD1C	CD83	0.942	string	3
CD1C	CD207	0.936	string	3
CD1C	CD1B	0.916	string	3
CD1C	CLEC4C	0.915	string	3
BNIP3	BCL2	0.999	string	3
BNIP3	GABARAP	0.999	string	3
BNIP3	BCL2L1	0.998	string	3
BNIP3	RHEB	0.998	string	3
BNIP3	GABARAPL2	0.997	string	3
MCL1	BCL2L11	0.999	string	3
MCL1	BBC3	0.998	string	3
MCL1	BAK1	0.998	string	3
RARS2	EPRS1	0.999	string	3
RARS2	QARS1	0.999	string	3
RARS2	KARS1	0.998	string	3
RARS2	IARS1	0.99	string	3
RARS2	LARS2	0.99	string	3
CYP2C19	CYP2C9	0.988	string	3
CYP2C19	CYP3A4	0.968	string	3
CYP2C19	CYP3A5	0.959	string	3
CYP2C19	PPIG	0.958	string	3
CYP2C19	CYP4A11	0.957	string	3
RALGDS	KRAS	0.999	string	3
RALGDS	RALA	0.999	string	3
RALGDS	RRAS	0.999	string	3
RALGDS	RAP1A	0.999	string	3
RALGDS	HRAS	0.999	string	3
ADA	DPP4	0.999	string	3
ADA	PNP	0.998	string	3
ADA	ADA2	0.992	string	3
ADA	ADK	0.992	string	3
ADA	NT5E	0.984	string	3
RPL10A	RPL4	0.999	string	3
RPL10A	RPS7	0.999	string	3
RPL10A	RPLP1	0.999	string	3
RPL10A	RPS5	0.999	string	3
RPL10A	RPS28	0.999	string	3
DKK1	LRP5	0.999	string	3
DKK1	KREMEN1	0.999	string	3
DKK1	KREMEN2	0.999	string	3
DKK1	LRP6	0.999	string	3
DKK1	CKAP4	0.984	string	3
PHF20	KANSL1	0.999	string	3
PHF20	KANSL2	0.998	string	3
PHF20	KANSL3	0.998	string	3
PHF20	WDR5	0.993	string	3
MUSK	LRP4	0.999	string	3
MUSK	AGRN	0.999	string	3
MUSK	RAPSN	0.991	string	3
MUSK	COLQ	0.985	string	3
BAK1	BCL2L1	0.999	string	3
BAK1	BCL2	0.999	string	3
BAK1	BID	0.999	string	3
BAK1	BCL2L11	0.998	string	3
UBXN10	UBXN2A	0.997	string	3
UBXN10	NSFL1C	0.996	string	3
UBXN10	ASPSCR1	0.996	string	3
UBXN10	VCP	0.996	string	3
IARS1	EPRS1	0.999	string	3
IARS1	RARS1	0.999	string	3
IARS1	MARS1	0.999	string	3
IARS1	QARS1	0.999	string	3
IARS1	LARS1	0.999	string	3
HLA-C	B2M	0.999	string	3
HLA-C	KLRD1	0.998	string	3
HLA-C	HLA-A	0.998	string	3
HLA-G	LILRB2	0.999	string	3
HLA-G	LILRB1	0.999	string	3
HLA-G	B2M	0.999	string	3
HLA-G	KLRD1	0.998	string	3
HLA-G	KIR2DL4	0.998	string	3
APRT	ADK	0.996	string	3
APRT	PNP	0.996	string	3
APRT	GMPS	0.995	string	3
APRT	HPRT1	0.994	string	3
APRT	ADSL	0.99	string	3
GNB1	GNGT1	0.999	string	3
GNB1	GNG13	0.999	string	3
GNB1	GNAI1	0.999	string	3
GNB1	GNAI2	0.999	string	3
GNB1	GNAS	0.999	string	3
DVL1	GSK3B	0.999	string	3
DVL1	DAAM1	0.999	string	3
DVL1	INVS	0.999	string	3
DVL1	LRP5	0.999	string	3
AGRN	LRP4	0.999	string	3
AGRN	DAG1	0.999	string	3
AGRN	HSPG2	0.993	string	3
XDH	BTN1A1	0.998	string	3
XDH	PNP	0.997	string	3
XDH	BTN2A2	0.988	string	3
XDH	GDA	0.988	string	3
XDH	BTN2A1	0.988	string	3
EEF1E1	MARS1	0.999	string	3
EEF1E1	AIMP2	0.999	string	3
EEF1E1	EPRS1	0.999	string	3
EEF1E1	AIMP1	0.999	string	3
GGA1	RABEP1	0.997	string	3
GGA1	ARF1	0.996	string	3
GGA1	IGF2R	0.994	string	3
GGA1	CCDC91	0.989	string	3
GGA1	GGA2	0.987	string	3
KLRC3	KLRC2	0.999	string	3
KLRC3	KLRD1	0.995	string	3
RALBP1	RALA	0.999	string	3
RALBP1	RALB	0.999	string	3
RALBP1	REPS2	0.99	string	3
RALBP1	REPS1	0.979	string	3
RALBP1	RRAS	0.97	string	3
EP400	RUVBL1	0.999	string	3
EP400	ACTL6A	0.999	string	3
EP400	BRD8	0.999	string	3
EP400	YEATS4	0.999	string	3
EP400	TRRAP	0.999	string	3
KIR3DL1	KIR3DL3	0.999	string	3
KIR3DL1	HLA-A	0.999	string	3
KIR3DL1	HLA-B	0.999	string	3
KIR3DL1	HLA-C	0.996	string	3
RPL13A	RPS24	0.999	string	3
RPL13A	RPL11	0.999	string	3
RPL13A	RPL7	0.999	string	3
RPL13A	RPS21	0.999	string	3
RPL13A	RPL9	0.999	string	3
STX2	VAMP2	0.999	string	3
STX2	VAMP3	0.997	string	3
STX2	STXBP1	0.995	string	3
STX2	VAMP8	0.994	string	3
SLC12A8	CSTA	0.958	string	3
LARS1	RARS1	0.999	string	3
LARS1	EPRS1	0.999	string	3
LARS1	KARS1	0.999	string	3
VKORC1	GGCX	0.998	string	3
VKORC1	CYP2C9	0.98	string	3
VKORC1	VKORC1L1	0.949	string	3
VKORC1	NQO1	0.942	string	3
ITGB2	ITGAD	0.999	string	3
ITGB2	ITGAL	0.999	string	3
ITGB2	ICAM3	0.999	string	3
ITGB2	ICAM2	0.999	string	3
ITGB2	ITGAX	0.999	string	3
CRHR1	UCN	0.999	string	3
CRHR1	CRH	0.999	string	3
CRHR1	UCN3	0.998	string	3
CRHR1	GNAS	0.997	string	3
CYTH1	ARF1	0.999	string	3
CYTH1	ARF6	0.995	string	3
CYTH1	CYTIP	0.988	string	3
CYTH1	CDKN2A	0.976	string	3
CYTH1	ITGB2	0.954	string	3
RPL23A	RPS17	0.999	string	3
RPL23A	RPL30	0.999	string	3
RPL23A	MRPL36	0.999	string	3
RPL23A	RPS7	0.999	string	3
RPL23A	RPS4X	0.999	string	3
INO80C	ACTR5	0.999	string	3
INO80C	RUVBL2	0.999	string	3
INO80C	INO80B	0.997	string	3
PTPN6	CD22	0.997	string	3
PTPN6	SYK	0.995	string	3
PTPN6	KLRC1	0.991	string	3
PTPN6	LILRB1	0.99	string	3
PTPN6	CD72	0.99	string	3
HLA-B	HLA-A	0.999	string	3
HLA-B	B2M	0.999	string	3
HLA-B	HLA-C	0.998	string	3
PVR	TIGIT	0.999	string	3
PVR	CD226	0.999	string	3
PVR	CD96	0.999	string	3
PVR	NECTIN3	0.99	string	3
PVR	CTLA4	0.95	string	3
PTH1R	PTHLH	0.999	string	3
PTH1R	PTH	0.999	string	3
PTH1R	GNAS	0.997	string	3
PTH1R	LRP6	0.983	string	3
PTH1R	ARRB1	0.981	string	3
VGLL4	TEAD4	0.991	string	3
VGLL4	TEAD1	0.984	string	3
VGLL4	TEAD3	0.941	string	3
VGLL4	IRF2BP2	0.939	string	3
FCGRT	B2M	0.999	string	3
FCGRT	ALB	0.999	string	3
FCGRT	IGLL5	0.919	string	3
FCGRT	IGHV3-43D	0.909	string	3
FCGRT	IGHV3-16	0.9	string	3
PSMA1	PSMB2	0.999	string	3
PSMA1	PSMD1	0.999	string	3
PSMA1	PSMC1	0.999	string	3
PSMA1	PSMB8	0.999	string	3
PSMA1	PSMB9	0.999	string	3
KANSL2	WDR5	0.999	string	3
KANSL2	KANSL3	0.999	string	3
KANSL2	KANSL1	0.999	string	3
RPS20	RPL30	0.999	string	3
RPS20	RPS17	0.999	string	3
RPS20	RPS28	0.999	string	3
RPS20	RPS5	0.999	string	3
RPS20	RPLP1	0.999	string	3
ASAP1	ARF6	0.991	string	3
ASAP1	SRC	0.976	string	3
ASAP1	ARF4	0.974	string	3
ASAP1	IKBKG	0.97	string	3
ASAP1	APC	0.964	string	3
PTDSS1	PISD	0.986	string	3
PTDSS1	CEPT1	0.956	string	3
PTDSS1	CHPT1	0.953	string	3
FZD4	LRP5	0.999	string	3
FZD4	NDP	0.999	string	3
FZD4	LRP6	0.999	string	3
FZD4	TSPAN12	0.997	string	3
TJP2	OCLN	0.999	string	3
TJP2	AFDN	0.999	string	3
TJP2	CGN	0.999	string	3
TJP2	CLDN1	0.999	string	3
TSHR	TSHB	0.998	string	3
TSHR	GNAS	0.997	string	3
TSHR	TG	0.972	string	3
TSHR	TPO	0.971	string	3
TSHR	CGA	0.964	string	3
CEPT1	PCYT2	0.991	string	3
CEPT1	PCYT1A	0.987	string	3
CEPT1	PCYT1B	0.984	string	3
CEPT1	PISD	0.972	string	3
PCYT2	CHKA	0.993	string	3
PCYT2	CHKB	0.993	string	3
PCYT2	SELENOI	0.992	string	3
PCYT2	ETNK2	0.991	string	3
NLRP1	BCL2	0.999	string	3
NLRP1	CASP1	0.999	string	3
NLRP1	CASP5	0.999	string	3
NLRP1	MEFV	0.999	string	3
NLRP1	PYCARD	0.999	string	3
RPL17	RPL13	0.999	string	3
RPL17	RPL36	0.999	string	3
RPL17	RPL6	0.999	string	3
RPL17	RPL7A	0.999	string	3
RPL17	RPL27A	0.999	string	3
RUVBL2	ACTR5	0.999	string	3
RUVBL2	EP400	0.999	string	3
RUVBL2	SRCAP	0.999	string	3
RUVBL2	INO80B	0.999	string	3
RUVBL2	RUVBL1	0.999	string	3
UPP2	TYMP	0.997	string	3
UPP2	CDA	0.997	string	3
UPP2	PNP	0.996	string	3
UPP2	DPYD	0.988	string	3
UPP2	UMPS	0.984	string	3
LCK	PTPRC	0.999	string	3
LCK	LCP2	0.999	string	3
LCK	CD8A	0.999	string	3
LCK	ZAP70	0.999	string	3
ENSP00000480571	CYP1A1	0.963	string	3
ENSP00000480571	CYP2C9	0.962	string	3
ENSP00000480571	CYP2C8	0.961	string	3
ENSP00000480571	CYP2B6	0.96	string	3
ENSP00000480571	CYP2C18	0.96	string	3
CRHR1-2	CRH	0.999	string	3
CRHR1-2	UCN	0.999	string	3
CRHR1-2	CRHBP	0.978	string	3
CRHR1-2	UCN3	0.977	string	3
CRHR1-2	GNAS	0.973	string	3
CYTH2	ARF1	0.999	string	3
CYTH2	ARF6	0.998	string	3
CYTH2	GRASP	0.982	string	3
CHRNG	CHRNA1	0.926	string	3
CHRNG	RAPSN	0.9	string	3
CYP3A4	UGT2B7	0.998	string	3
CYP3A4	UGT1A1	0.994	string	3
CYP3A4	UGT1A6	0.994	string	3
CYP3A4	POR	0.992	string	3
CYP3A4	UGT1A8	0.992	string	3
CD74	CD44	0.999	string	4
CD74	MIF	0.999	string	4
CD74	HLA-DRA	0.999	string	4
CD74	HLA-DQB1	0.997	string	4
CD74	FAU	0.997	string	4
RB1CC1	BECN1	0.999	string	4
RB1CC1	ULK2	0.999	string	4
RB1CC1	ULK1	0.999	string	4
RB1CC1	CCPG1	0.999	string	4
RB1CC1	ATG16L1	0.999	string	4
CDH17	CTNND1	0.999	string	4
CDH17	CTNNB1	0.999	string	4
CDH17	PECAM1	0.995	string	4
CDH17	NECTIN1	0.992	string	4
CDH17	CTNND2	0.991	string	4
GABARAPL2	ATG12	0.999	string	4
GABARAPL2	SQSTM1	0.999	string	4
GABARAPL2	NBR1	0.999	string	4
GABARAPL2	ATG7	0.999	string	4
GABARAPL2	ATG5	0.999	string	4
LCP2	LAT	0.999	string	4
LCP2	ITK	0.999	string	4
LCP2	LCK	0.999	string	4
LCP2	GRAP2	0.999	string	4
LCP2	VAV3	0.999	string	4
CD22	PTPRC	0.999	string	4
CD22	PTPN6	0.997	string	4
CD22	CD19	0.992	string	4
CD22	CD79A	0.985	string	4
CD22	LYN	0.97	string	4
PSMC4	PSMB2	0.999	string	4
PSMC4	PSMD1	0.999	string	4
PSMC4	PSMD14	0.999	string	4
PSMC4	PSMC1	0.999	string	4
PSMC4	PSMC6	0.999	string	4
ICAM3	CD209	0.999	string	4
ICAM3	ITGB2	0.999	string	4
ICAM3	ITGAL	0.999	string	4
ICAM3	CLEC4M	0.992	string	4
ICAM3	ICAM2	0.965	string	4
SNAP29	STX17	0.999	string	4
SNAP29	ATG14	0.999	string	4
SNAP29	VAMP7	0.999	string	4
SNAP29	VAMP8	0.999	string	4
SNAP29	STX7	0.999	string	4
PSMA3	PSMD8	0.999	string	4
PSMA3	PSMC6	0.999	string	4
PSMA3	PSMB3	0.999	string	4
PSMA3	POMP	0.999	string	4
PSMA3	PSMD14	0.999	string	4
PSMD7	ADRM1	0.999	string	4
PSMD7	PSMA1	0.999	string	4
PSMD7	UCHL5	0.999	string	4
PSMD7	PSMB7	0.999	string	4
PSMD7	PSMD6	0.999	string	4
MEFV	PYCARD	0.999	string	4
MEFV	AIM2	0.999	string	4
MEFV	NLRC4	0.999	string	4
MEFV	PSTPIP1	0.999	string	4
MEFV	CASP1	0.999	string	4
TG	TPO	0.985	string	4
TG	MB	0.972	string	4
TG	TSHR	0.972	string	4
TG	SLC5A5	0.97	string	4
TG	LRP2	0.966	string	4
GSK3A	AXIN1	0.999	string	4
GSK3A	APC	0.997	string	4
GSK3A	CTNNB1	0.996	string	4
GSK3A	AKT1	0.993	string	4
GSK3A	CSNK1A1	0.991	string	4
TSPAN12	FZD4	0.997	string	4
TSPAN12	NDP	0.997	string	4
TSPAN12	LRP5	0.985	string	4
GNB3	GNGT1	0.999	string	4
GNB3	GNG13	0.999	string	4
GNB3	GNG4	0.999	string	4
GNB3	GNGT2	0.999	string	4
GNB3	GNG2	0.999	string	4
ASF1A	UBN1	0.999	string	4
ASF1A	HIRA	0.999	string	4
ASF1A	H3-3B	0.999	string	4
ASF1A	H3C12	0.999	string	4
ASF1A	CABIN1	0.998	string	4
RARS1	MARS1	0.999	string	4
RARS1	LARS1	0.999	string	4
RARS1	QARS1	0.999	string	4
RARS1	KARS1	0.999	string	4
RARS1	EPRS1	0.999	string	4
GNB4	GNG4	0.999	string	4
GNB4	GNG13	0.999	string	4
GNB4	GNGT1	0.999	string	4
GNB4	GNG11	0.999	string	4
GNB4	GNG5	0.999	string	4
UMPS	DPYD	0.999	string	4
UMPS	DHODH	0.999	string	4
UMPS	UPP2	0.984	string	4
UMPS	UPP1	0.983	string	4
UMPS	TYMP	0.981	string	4
GGCX	VKORC1	0.998	string	4
GGCX	PROS1	0.991	string	4
GGCX	F9	0.972	string	4
GGCX	BGLAP	0.964	string	4
GGCX	F2	0.961	string	4
WNT6	FZD2	0.96	string	4
WNT6	PORCN	0.957	string	4
WNT6	DKK2	0.954	string	4
WNT6	DKK4	0.949	string	4
WNT6	WIF1	0.947	string	4
VAMP4	STX6	0.999	string	4
VAMP4	STX12	0.999	string	4
VAMP4	VTI1A	0.999	string	4
VAMP4	STX16	0.999	string	4
VAMP4	VTI1B	0.998	string	4
SYF2	PRPF19	0.999	string	4
SYF2	PLRG1	0.999	string	4
SYF2	EFTUD2	0.999	string	4
SYF2	CDC40	0.999	string	4
SYF2	CRNKL1	0.999	string	4
CTSD	LAMP1	0.999	string	4
CTSD	CTSB	0.977	string	4
CTSD	BCL2	0.949	string	4
CTSD	BCL2L1	0.934	string	4
CTSD	BID	0.917	string	4
GDA	PNP	0.991	string	4
GDA	XDH	0.988	string	4
GDA	APRT	0.97	string	4
GDA	HPRT1	0.961	string	4
GDA	DLG4	0.938	string	4
FZD3	WNT5A	0.999	string	4
FZD3	WNT11	0.996	string	4
FZD3	WNT4	0.987	string	4
FZD3	WNT5B	0.986	string	4
FZD3	WNT1	0.96	string	4
BTN1A1	XDH	0.998	string	4
BTN1A1	PLIN2	0.972	string	4
RRAS	RALGDS	0.999	string	4
RRAS	PIK3CA	0.997	string	4
RRAS	PIK3CD	0.997	string	4
RRAS	PLXNB1	0.993	string	4
RRAS	RAF1	0.991	string	4
CANX	PDIA3	0.999	string	4
CANX	CALR	0.999	string	4
CANX	HSPA5	0.998	string	4
CANX	TAPBP	0.996	string	4
CANX	HSP90B1	0.99	string	4
PYCARD	NLRP1	0.999	string	4
PYCARD	CASP1	0.999	string	4
PYCARD	CASP5	0.999	string	4
PYCARD	NLRP3	0.999	string	4
PYCARD	AIM2	0.999	string	4
YEATS4	KAT5	0.999	string	4
YEATS4	DMAP1	0.999	string	4
YEATS4	MORF4L1	0.999	string	4
YEATS4	RUVBL1	0.999	string	4
YEATS4	MEAF6	0.999	string	4
GNG13	GNB1	0.999	string	4
GNG13	GNAT3	0.982	string	4
GNG13	GNAL	0.98	string	4
GNGT1	GNB1	0.999	string	4
GNGT1	GNB2	0.998	string	4
GNGT1	GNAI1	0.984	string	4
CD68	LAMP3	0.922	string	4
CD68	CD163	0.919	string	4
CD68	LAMP1	0.915	string	4
CD68	CD1E	0.906	string	4
CD68	CD1A	0.906	string	4
BCL2L2	BCL2L11	0.999	string	4
BCL2L2	PMAIP1	0.998	string	4
BCL2L2	BMF	0.996	string	4
BCL2L2	BIK	0.991	string	4
BCL2L2	MCL1	0.988	string	4
EXOC4	EXOC2	0.999	string	4
EXOC4	EXOC7	0.999	string	4
EXOC4	EXOC6	0.999	string	4
EXOC4	EXOC1	0.999	string	4
EXOC4	EXOC3	0.999	string	4
H3-3B	H4C7	0.999	string	4
H3-3B	WDR5	0.999	string	4
H3-3B	ATRX	0.999	string	4
H3-3B	DAXX	0.999	string	4
H3-3B	H2AC20	0.999	string	4
BRD8	EP400	0.999	string	4
BRD8	DMAP1	0.999	string	4
BRD8	MEAF6	0.998	string	4
BRD8	YEATS4	0.998	string	4
BRD8	TRRAP	0.998	string	4
KRAS	RALGDS	0.999	string	4
KRAS	BRAF	0.999	string	4
KRAS	SOS1	0.999	string	4
KRAS	RAF1	0.999	string	4
KRAS	CALML5	0.998	string	4
TSHB	CGA	0.999	string	4
TSHB	TSHR	0.998	string	4
TSHB	FSHR	0.976	string	4
TSHB	LHCGR	0.954	string	4
TSHB	GNAS	0.947	string	4
APC	CSNK1A1	0.999	string	4
APC	GSK3B	0.999	string	4
APC	AXIN1	0.999	string	4
APC	CTNNB1	0.999	string	4
APC	AXIN2	0.999	string	4
NT5E	ENTPD1	0.999	string	4
NT5E	PNP	0.99	string	4
NT5E	ENPP1	0.988	string	4
NT5E	ADA	0.984	string	4
NT5E	UPP1	0.982	string	4
DERL1	SEL1L	0.999	string	4
DERL1	VCP	0.999	string	4
DERL1	SYVN1	0.999	string	4
DERL1	AMFR	0.999	string	4
DERL1	UFD1	0.995	string	4
CD72	SEMA4D	0.999	string	4
CD72	CD5	0.994	string	4
CD72	PTPN6	0.99	string	4
HLA-F	LILRB1	0.999	string	4
HLA-F	B2M	0.999	string	4
HLA-F	HLA-A	0.996	string	4
HLA-F	LILRB2	0.994	string	4
SELENOI	PCYT2	0.992	string	4
SELENOI	PEMT	0.963	string	4
SELENOI	PISD	0.961	string	4
SELENOI	PTDSS2	0.956	string	4
SELENOI	PLPP2	0.949	string	4
EXOC6	EXOC5	0.999	string	4
EXOC6	EXOC8	0.999	string	4
EXOC6	EXOC3	0.999	string	4
EXOC6	EXOC1	0.999	string	4
PSMC1	PSMD1	0.999	string	4
PSMC1	PSMD14	0.999	string	4
PSMC1	PSMB2	0.999	string	4
PSMC1	PSMC6	0.999	string	4
PSMC1	PSMB3	0.999	string	4
LPCAT3	LPCAT1	0.972	string	4
LPCAT3	LPCAT2	0.97	string	4
LPCAT3	LPCAT4	0.963	string	4
LPCAT3	CHPT1	0.958	string	4
LPCAT3	CEPT1	0.943	string	4
PSMA6	PSMB2	0.999	string	4
PSMA6	PSMD1	0.999	string	4
PSMA6	PSMC1	0.999	string	4
PSMA6	PSMB8	0.999	string	4
PSMA6	PSMB9	0.999	string	4
USP14	PSMD1	0.999	string	4
USP14	PSMD14	0.999	string	4
USP14	PSMC1	0.999	string	4
USP14	PSMC6	0.999	string	4
USP14	PSMD7	0.999	string	4
GNB5	RGS11	0.999	string	4
GNB5	GNG7	0.999	string	4
GNB5	GNG2	0.999	string	4
GNB5	RGS9BP	0.999	string	4
GNB5	RGS6	0.999	string	4
FAF2	NPLOC4	0.999	string	4
FAF2	UFD1	0.999	string	4
FAF2	UBXN1	0.999	string	4
FAF2	VCP	0.999	string	4
FAF2	UBAC2	0.999	string	4
LPCAT2	PLA2G7	0.97	string	4
LPCAT2	CHPT1	0.962	string	4
LPCAT2	CEPT1	0.952	string	4
LPCAT2	LCLAT1	0.947	string	4
RHEB	RPTOR	0.999	string	4
RHEB	MTOR	0.999	string	4
RHEB	TSC2	0.999	string	4
RHEB	MLST8	0.999	string	4
RHEB	TSC1	0.999	string	4
KMT2C	DPY30	0.999	string	4
KMT2C	RBBP5	0.999	string	4
KMT2C	ASH2L	0.999	string	4
KMT2C	WDR5	0.999	string	4
KMT2C	PAXIP1	0.999	string	4
PSMB1	PSMD7	0.999	string	4
PSMB1	PSMA6	0.999	string	4
PSMB1	PSMD13	0.999	string	4
PSMB1	PSMD12	0.999	string	4
PSMB1	PSMA4	0.999	string	4
VMP1	BECN1	0.999	string	4
VMP1	TP53INP2	0.964	string	4
VMP1	BECN2	0.935	string	4
VMP1	PIK3C3	0.919	string	4
INVS	DVL1	0.999	string	4
INVS	NPHP3	0.974	string	4
INVS	NPHP1	0.965	string	4
INVS	NPHP4	0.959	string	4
INVS	NEK8	0.952	string	4
SRCAP	RUVBL2	0.999	string	4
SRCAP	ACTR6	0.999	string	4
SRCAP	RUVBL1	0.999	string	4
SRCAP	H2AZ1	0.998	string	4
SRCAP	VPS72	0.997	string	4
SETD1A	WDR5	0.999	string	4
SETD1A	HCFC1	0.999	string	4
SETD1A	RBBP5	0.999	string	4
SETD1A	ASH2L	0.999	string	4
SETD1A	DPY30	0.999	string	4
VAMP7	VAMP8	0.999	string	4
VAMP7	STX4	0.999	string	4
VAMP7	SNAP23	0.999	string	4
VAMP7	STX7	0.999	string	4
EP300	RELA	0.999	string	4
EP300	STAT3	0.999	string	4
EP300	TP53	0.999	string	4
EP300	JUN	0.999	string	4
EP300	HIF1A	0.999	string	4
VAMP8	STX7	0.999	string	4
VAMP8	SNAP23	0.999	string	4
VAMP8	STX6	0.999	string	4
VAMP8	STX4	0.999	string	4
CYTIP	CYTH1	0.988	string	4
CYTIP	SNX27	0.957	string	4
CYTIP	CYTH3	0.905	string	4
DNMT3A	H3-3B	0.999	string	4
DNMT3A	EZH2	0.999	string	4
DNMT3A	H3C12	0.999	string	4
DNMT3A	H3C13	0.999	string	4
DNMT3A	DNMT1	0.999	string	4
ZAP70	CBL	0.999	string	4
ZAP70	CD247	0.999	string	4
ZAP70	LAT	0.999	string	4
ZAP70	LCK	0.999	string	4
ZAP70	TYROBP	0.999	string	4
CHKA	PCYT1B	0.997	string	4
CHKA	PCYT1A	0.996	string	4
CHKA	PCYT2	0.993	string	4
CHKA	AXIN1	0.989	string	4
CHKA	GSK3B	0.982	string	4
ITIH4	CXCR4	0.999	string	4
ITIH4	CD4	0.999	string	4
ITIH4	CCR5	0.999	string	4
ITIH4	CD209	0.998	string	4
ITIH4	SCD5	0.997	string	4
BCL2A1	PMAIP1	0.999	string	4
BCL2A1	BCL2L11	0.999	string	4
BCL2A1	BAK1	0.983	string	4
BCL2A1	BID	0.981	string	4
BCL2A1	BMF	0.94	string	4
IRF8	SPI1	0.999	string	4
IRF8	IRF1	0.983	string	4
IRF8	STAT1	0.904	string	4
PSMB6	PSMA2	0.999	string	4
PSMB6	PSMA7	0.999	string	4
PSMB6	PSMD4	0.999	string	4
PSMB6	PSMA1	0.999	string	4
PSMB6	PSMB7	0.999	string	4
CGN	TJP1	0.999	string	4
CGN	TJP2	0.999	string	4
CGN	TJP3	0.997	string	4
CGN	OCLN	0.995	string	4
CGN	ARHGEF2	0.994	string	4
RALB	EXOC8	0.999	string	4
RALB	RALBP1	0.999	string	4
RALB	EXOC2	0.999	string	4
RALB	RALGDS	0.996	string	4
RALB	RGL2	0.972	string	4
UBXN4	VCP	0.999	string	4
UBXN4	UBXN6	0.999	string	4
UBXN4	UBXN8	0.956	string	4
UBXN4	NSFL1C	0.956	string	4
UBXN4	UBXN1	0.953	string	4
LIN7C	CASK	0.987	string	4
LIN7C	APBA1	0.981	string	4
LIN7C	DLG4	0.96	string	4
LIN7C	MPP7	0.959	string	4
LIN7C	MPP5	0.956	string	4
APP	SORL1	0.999	string	4
APP	APBB1	0.999	string	4
APP	APOE	0.999	string	4
APP	BACE1	0.999	string	4
APP	PSEN1	0.999	string	4
CYP2C18	CYP3A7	0.967	string	4
CYP2C18	ENSP00000480571	0.96	string	4
CYP2C18	CYP1A1	0.959	string	4
CYP2C18	CYP3A5	0.954	string	4
CYP2C18	CYP4A11	0.95	string	4
NAT2	CYP1A2	0.973	string	4
NAT2	CYP2E1	0.966	string	4
NAT2	XDH	0.953	string	4
NAT2	CYP2A6	0.952	string	4
NAT2	CES1	0.921	string	4
WIF1	WNT3A	0.989	string	4
WIF1	WNT7A	0.987	string	4
WIF1	WNT5A	0.985	string	4
WIF1	WNT4	0.971	string	4
WIF1	WNT1	0.97	string	4
FZD1	WNT3A	0.998	string	4
FZD1	LRP5	0.998	string	4
FZD1	WNT1	0.997	string	4
FZD1	WNT5A	0.99	string	4
FZD1	WNT11	0.982	string	4
FCER1G	FCGR3B	0.999	string	4
FCER1G	TYROBP	0.999	string	4
FCER1G	NCR1	0.999	string	4
FCER1G	FCGR3A	0.999	string	4
FCER1G	CLEC6A	0.999	string	4
CSTB	CTSL	0.954	string	4
CSTB	CTSB	0.948	string	4
CSTB	CTSS	0.904	string	4
AGPAT3	AGPAT1	0.979	string	4
AGPAT3	AGPAT2	0.97	string	4
AGPAT3	MBOAT2	0.959	string	4
AGPAT3	CDS2	0.939	string	4
AGPAT3	CDS1	0.938	string	4
KIR3DL3	KIR2DL3	0.999	string	4
KIR3DL3	KIR3DL1	0.999	string	4
KIR3DL3	KIR2DL1	0.991	string	4
KIR3DL3	KIR3DL2	0.985	string	4
KIR3DL3	HLA-B	0.981	string	4
CCR5	CCL3L1	0.999	string	4
CCR5	CCL8	0.999	string	4
CCR5	CCL5	0.999	string	4
CCR5	CD4	0.999	string	4
PCYT1A	CEPT1	0.987	string	4
PCYT1A	CHPT1	0.984	string	4
PCYT1A	CHKB	0.981	string	4
PCYT1A	PCYT1B	0.974	string	4
GRASP	CYTH2	0.982	string	4
GRASP	NTRK3	0.902	string	4
CLDN1	TJP1	0.999	string	4
CLDN1	OCLN	0.999	string	4
CLDN1	TJP2	0.999	string	4
CLDN1	CD81	0.998	string	4
CLDN1	TJP3	0.996	string	4
ALB	FCGRT	0.999	string	4
ALB	INS	0.999	string	4
ALB	AHSG	0.999	string	4
ALB	ORM1	0.998	string	4
ALB	APOA1	0.998	string	4
UBXN7	NPLOC4	0.999	string	4
UBXN7	UFD1	0.999	string	4
UBXN7	FAF2	0.999	string	4
UBXN7	FAF1	0.999	string	4
UBXN7	UBXN1	0.999	string	4
RUBCN	BECN1	0.999	string	4
RUBCN	UVRAG	0.999	string	4
RUBCN	PIK3C3	0.997	string	4
RUBCN	PIK3R4	0.991	string	4
RUBCN	ATG14	0.984	string	4
SLU7	DHX8	0.999	string	4
SLU7	PRPF8	0.999	string	4
SLU7	CWC22	0.999	string	4
SLU7	PRPF18	0.999	string	4
SLU7	CDC40	0.999	string	4
HPRT1	APRT	0.994	string	4
HPRT1	PNP	0.989	string	4
HPRT1	GMPS	0.972	string	4
HPRT1	IMPDH2	0.967	string	4
HPRT1	AMPD2	0.964	string	4
HSP90B1	DNAJB11	0.999	string	4
HSP90B1	HYOU1	0.999	string	4
