geneA	geneB	score	db	level
NDUFS5	NDUFAF1	0.999	string	3
NDUFS5	NDUFB3	0.999	string	3
NDUFA8	MT-ND2	0.999	string	3
NDUFA8	MT-ND1	0.999	string	3
NDUFA8	NDUFS3	0.999	string	3
NDUFA8	NDUFV1	0.999	string	3
NDUFA8	NDUFA3	0.999	string	3
RPL10A	RPL4	0.999	string	3
RPL10A	RPS7	0.999	string	3
RPL10A	RPLP1	0.999	string	3
RPL10A	RPS5	0.999	string	3
RPL10A	RPS28	0.999	string	3
PHF20	KANSL1	0.999	string	3
PHF20	KANSL2	0.998	string	3
PHF20	KANSL3	0.998	string	3
PHF20	WDR5	0.993	string	3
HLA-DQB1	HLA-DQA1	0.999	string	3
HLA-DQB1	CD74	0.997	string	3
HLA-DQB1	HCRT	0.986	string	3
HLA-DQB1	HLA-DQA2	0.985	string	3
HLA-DQB1	HLA-DRA	0.976	string	3
HLA-DRB5	HLA-DRA	0.999	string	3
HLA-DRB5	CD74	0.986	string	3
HLA-DRB5	CD4	0.945	string	3
HLA-DRB5	CD247	0.945	string	3
UBXN10	UBXN2A	0.997	string	3
UBXN10	NSFL1C	0.996	string	3
UBXN10	ASPSCR1	0.996	string	3
UBXN10	VCP	0.996	string	3
IARS1	EPRS1	0.999	string	3
IARS1	RARS1	0.999	string	3
IARS1	MARS1	0.999	string	3
IARS1	QARS1	0.999	string	3
IARS1	LARS1	0.999	string	3
APRT	ADK	0.996	string	3
APRT	PNP	0.996	string	3
APRT	GMPS	0.995	string	3
APRT	HPRT1	0.994	string	3
APRT	ADSL	0.99	string	3
GNB1	GNGT1	0.999	string	3
GNB1	GNG13	0.999	string	3
GNB1	GNAI1	0.999	string	3
GNB1	GNAI2	0.999	string	3
GNB1	GNAS	0.999	string	3
XDH	BTN1A1	0.998	string	3
XDH	PNP	0.997	string	3
XDH	BTN2A2	0.988	string	3
XDH	GDA	0.988	string	3
XDH	BTN2A1	0.988	string	3
EEF1E1	MARS1	0.999	string	3
EEF1E1	AIMP2	0.999	string	3
EEF1E1	EPRS1	0.999	string	3
EEF1E1	AIMP1	0.999	string	3
CD274	CTLA4	0.999	string	3
CD274	PDCD1	0.999	string	3
CD274	HAVCR2	0.998	string	3
CD274	CD28	0.997	string	3
STAG1	RAD21	0.999	string	3
STAG1	SMC3	0.999	string	3
EP400	RUVBL1	0.999	string	3
EP400	ACTL6A	0.999	string	3
EP400	BRD8	0.999	string	3
EP400	YEATS4	0.999	string	3
EP400	TRRAP	0.999	string	3
RPL13A	RPS24	0.999	string	3
RPL13A	RPL11	0.999	string	3
RPL13A	RPL7	0.999	string	3
RPL13A	RPS21	0.999	string	3
RPL13A	RPL9	0.999	string	3
LARS1	RARS1	0.999	string	3
LARS1	EPRS1	0.999	string	3
LARS1	KARS1	0.999	string	3
NRG4	ERBB4	0.999	string	3
NRG4	NRG2	0.997	string	3
NRG4	NRG3	0.994	string	3
NRG4	NRG1	0.989	string	3
NRG4	ERBB3	0.982	string	3
VKORC1	GGCX	0.998	string	3
VKORC1	CYP2C9	0.98	string	3
VKORC1	VKORC1L1	0.949	string	3
VKORC1	NQO1	0.942	string	3
GCNT3	C1GALT1	0.971	string	3
GCNT3	B3GNT6	0.968	string	3
GCNT3	ST3GAL1	0.957	string	3
GCNT3	C1GALT1C1	0.956	string	3
GCNT3	ST3GAL2	0.936	string	3
ITGB2	ITGAD	0.999	string	3
ITGB2	ITGAL	0.999	string	3
ITGB2	ICAM3	0.999	string	3
ITGB2	ICAM2	0.999	string	3
ITGB2	ITGAX	0.999	string	3
CRHR1	UCN	0.999	string	3
CRHR1	CRH	0.999	string	3
CRHR1	UCN3	0.998	string	3
CRHR1	GNAS	0.997	string	3
TMPRSS2	ACE2	0.999	string	3
TMPRSS2	AR	0.974	string	3
TMPRSS2	TMPRSS4	0.951	string	3
TMPRSS2	ETV1	0.942	string	3
TMPRSS2	ADAM17	0.936	string	3
MASP2	SERPING1	0.999	string	3
MASP2	MBL2	0.999	string	3
MASP2	C4A	0.997	string	3
MASP2	C4B	0.994	string	3
CD8A	HLA-A	0.999	string	3
CD8A	LCK	0.999	string	3
CD8A	HLA-E	0.999	string	3
CD8A	CD8B	0.999	string	3
CD8A	CD4	0.999	string	3
CXCR4	CXCL12	0.999	string	3
CXCR4	CCL21	0.999	string	3
CXCR4	CD4	0.999	string	3
CXCR4	CXCL1	0.998	string	3
RPL23A	RPS17	0.999	string	3
RPL23A	RPL30	0.999	string	3
RPL23A	MRPL36	0.999	string	3
RPL23A	RPS7	0.999	string	3
RPL23A	RPS4X	0.999	string	3
INO80C	ACTR5	0.999	string	3
INO80C	RUVBL2	0.999	string	3
INO80C	INO80B	0.997	string	3
NDUFS1	NDUFS4	0.999	string	3
NDUFS1	NDUFA7	0.999	string	3
NDUFS1	NDUFB7	0.999	string	3
NDUFS1	NDUFA11	0.999	string	3
NDUFS1	NDUFA1	0.999	string	3
HLA-DPA1	HLA-DPB1	0.999	string	3
HLA-DPA1	HLA-DRA	0.999	string	3
HLA-DPA1	HLA-DMA	0.999	string	3
HLA-DPA1	HLA-DMB	0.997	string	3
HLA-DPA1	CD74	0.993	string	3
CD44	RDX	0.999	string	3
CD44	ERBB2	0.999	string	3
CD44	CD74	0.999	string	3
CD44	FN1	0.999	string	3
CD44	SPP1	0.999	string	3
PTH1R	PTHLH	0.999	string	3
PTH1R	PTH	0.999	string	3
PTH1R	GNAS	0.997	string	3
PTH1R	LRP6	0.983	string	3
PTH1R	ARRB1	0.981	string	3
GRB7	ERBB2	0.999	string	3
GRB7	ERBB3	0.964	string	3
GRB7	SHC1	0.911	string	3
KANSL2	WDR5	0.999	string	3
KANSL2	KANSL3	0.999	string	3
KANSL2	KANSL1	0.999	string	3
CFB	C3	0.999	string	3
CFB	CFD	0.997	string	3
CFB	C4A	0.97	string	3
CFB	CFI	0.97	string	3
TIMMDC1	NDUFAF3	0.999	string	3
TIMMDC1	NDUFAF1	0.999	string	3
TIMMDC1	NDUFA13	0.999	string	3
NDUFA13	NDUFS3	0.999	string	3
NDUFA13	MT-ND1	0.999	string	3
NDUFA13	NDUFV1	0.999	string	3
NDUFA13	NDUFB9	0.999	string	3
NDUFA13	NDUFA3	0.999	string	3
ERBIN	ERBB2	0.999	string	3
ERBIN	NOD2	0.993	string	3
ERBIN	PKP4	0.935	string	3
ST3GAL1	C1GALT1	0.973	string	3
ST3GAL1	GCNT1	0.971	string	3
ST3GAL1	GCNT4	0.957	string	3
RPS20	RPL30	0.999	string	3
RPS20	RPS17	0.999	string	3
RPS20	RPS28	0.999	string	3
RPS20	RPS5	0.999	string	3
RPS20	RPLP1	0.999	string	3
TSHR	TSHB	0.998	string	3
TSHR	GNAS	0.997	string	3
TSHR	TG	0.972	string	3
TSHR	TPO	0.971	string	3
TSHR	CGA	0.964	string	3
BDKRB2	KNG1	0.999	string	3
BDKRB2	AGT	0.989	string	3
BDKRB2	GNAQ	0.982	string	3
BDKRB2	AGTR1	0.975	string	3
RPL17	RPL13	0.999	string	3
RPL17	RPL36	0.999	string	3
RPL17	RPL6	0.999	string	3
RPL17	RPL7A	0.999	string	3
RPL17	RPL27A	0.999	string	3
RUVBL2	ACTR5	0.999	string	3
RUVBL2	EP400	0.999	string	3
RUVBL2	SRCAP	0.999	string	3
RUVBL2	INO80B	0.999	string	3
RUVBL2	RUVBL1	0.999	string	3
UPP2	TYMP	0.997	string	3
UPP2	CDA	0.997	string	3
UPP2	PNP	0.996	string	3
UPP2	DPYD	0.988	string	3
UPP2	UMPS	0.984	string	3
LCK	PTPRC	0.999	string	3
LCK	LCP2	0.999	string	3
LCK	ZAP70	0.999	string	3
LCK	CD4	0.999	string	3
SIRPA	PTPN11	0.999	string	3
SIRPA	CD47	0.999	string	3
SIRPA	CD200	0.983	string	3
SIRPA	SIRPG	0.977	string	3
SIRPA	TREM2	0.965	string	3
ENSP00000480571	CYP1A1	0.963	string	3
ENSP00000480571	CYP2C9	0.962	string	3
ENSP00000480571	CYP2C8	0.961	string	3
ENSP00000480571	CYP2B6	0.96	string	3
ENSP00000480571	CYP2C18	0.96	string	3
LOC102723996	CTLA4	0.999	string	3
LOC102723996	CD28	0.999	string	3
LOC102723996	TNFRSF4	0.992	string	3
LOC102723996	CD40LG	0.989	string	3
PRSS2	PRSS3	0.999	string	3
PRSS2	MBL2	0.991	string	3
PRSS2	SERPINA1	0.978	string	3
PRSS2	SPINK1	0.956	string	3
CRHR1-2	CRH	0.999	string	3
CRHR1-2	UCN	0.999	string	3
CRHR1-2	CRHBP	0.978	string	3
CRHR1-2	UCN3	0.977	string	3
CRHR1-2	GNAS	0.973	string	3
ATP6AP2	ATP6V0D1	0.999	string	3
ATP6AP2	ATP6V0B	0.999	string	3
ATP6AP2	ATP6AP1	0.999	string	3
ATP6AP2	REN	0.999	string	3
ATP6AP2	ATP6V1C1	0.998	string	3
CTCF	RAD21	0.999	string	3
CTCF	YY1	0.991	string	3
CTCF	SMC3	0.989	string	3
CTCF	SUZ12	0.987	string	3
CTCF	STAG2	0.983	string	3
HLA-DOB	HLA-DMB	0.998	string	3
HLA-DOB	HLA-DMA	0.996	string	3
HLA-DOB	F6UB75_HUMAN	0.985	string	3
HLA-DOB	HLA-DRA	0.98	string	3
HLA-DOB	HLA-DOA	0.98	string	3
CYP3A4	UGT2B7	0.998	string	3
CYP3A4	UGT1A1	0.994	string	3
CYP3A4	UGT1A6	0.994	string	3
CYP3A4	POR	0.992	string	3
CYP3A4	UGT1A8	0.992	string	3
XYLT2	B4GALT7	0.979	string	4
XYLT2	XYLT1	0.953	string	4
XYLT2	SLC6A20	0.92	string	4
XYLT2	GRB2	0.918	string	4
CDH17	CTNND1	0.999	string	4
CDH17	CTNNB1	0.999	string	4
CDH17	PECAM1	0.995	string	4
CDH17	NECTIN1	0.992	string	4
CDH17	CTNND2	0.991	string	4
LCP2	LAT	0.999	string	4
LCP2	ITK	0.999	string	4
LCP2	LCK	0.999	string	4
LCP2	GRAP2	0.999	string	4
LCP2	VAV3	0.999	string	4
PSMC4	PSMB2	0.999	string	4
PSMC4	PSMD1	0.999	string	4
PSMC4	PSMD14	0.999	string	4
PSMC4	PSMC1	0.999	string	4
PSMC4	PSMC6	0.999	string	4
ICAM3	CD209	0.999	string	4
ICAM3	ITGB2	0.999	string	4
ICAM3	ITGAL	0.999	string	4
ICAM3	CLEC4M	0.992	string	4
ICAM3	ICAM2	0.965	string	4
NDUFB4	MT-ND4	0.999	string	4
NDUFB4	NDUFB5	0.999	string	4
NDUFB4	NDUFA13	0.999	string	4
NDUFB4	NDUFC2	0.999	string	4
NDUFB4	NDUFB3	0.999	string	4
NDUFB7	NDUFA7	0.999	string	4
NDUFB7	NDUFS4	0.999	string	4
NDUFB7	NDUFA1	0.999	string	4
NDUFB7	NDUFA11	0.999	string	4
NDUFB7	NDUFA3	0.999	string	4
PSMD7	ADRM1	0.999	string	4
PSMD7	PSMA1	0.999	string	4
PSMD7	UCHL5	0.999	string	4
PSMD7	PSMB7	0.999	string	4
PSMD7	PSMD6	0.999	string	4
TG	TPO	0.985	string	4
TG	MB	0.972	string	4
TG	TSHR	0.972	string	4
TG	SLC5A5	0.97	string	4
TG	LRP2	0.966	string	4
VTN	SERPINE1	0.999	string	4
VTN	ITGB3	0.999	string	4
VTN	PLAUR	0.999	string	4
VTN	ITGAV	0.999	string	4
VTN	ITGA2B	0.999	string	4
GNB3	GNGT1	0.999	string	4
GNB3	GNG13	0.999	string	4
GNB3	GNG4	0.999	string	4
GNB3	GNGT2	0.999	string	4
GNB3	GNG2	0.999	string	4
ASF1A	UBN1	0.999	string	4
ASF1A	HIRA	0.999	string	4
ASF1A	H3-3B	0.999	string	4
ASF1A	H3C12	0.999	string	4
ASF1A	CABIN1	0.998	string	4
HLA-DOA	HLA-DMA	0.989	string	4
HLA-DOA	HLA-DMB	0.987	string	4
HLA-DOA	HLA-DOB	0.98	string	4
HLA-DOA	HLA-B	0.977	string	4
HLA-DOA	HLA-DPB1	0.977	string	4
RARS1	MARS1	0.999	string	4
RARS1	LARS1	0.999	string	4
RARS1	QARS1	0.999	string	4
RARS1	KARS1	0.999	string	4
RARS1	EPRS1	0.999	string	4
GNB4	GNG4	0.999	string	4
GNB4	GNG13	0.999	string	4
GNB4	GNGT1	0.999	string	4
GNB4	GNG11	0.999	string	4
GNB4	GNG5	0.999	string	4
UMPS	DPYD	0.999	string	4
UMPS	DHODH	0.999	string	4
UMPS	UPP2	0.984	string	4
UMPS	UPP1	0.983	string	4
UMPS	TYMP	0.981	string	4
GGCX	VKORC1	0.998	string	4
GGCX	PROS1	0.991	string	4
GGCX	F9	0.972	string	4
GGCX	BGLAP	0.964	string	4
GGCX	F2	0.961	string	4
SYF2	PRPF19	0.999	string	4
SYF2	PLRG1	0.999	string	4
SYF2	EFTUD2	0.999	string	4
SYF2	CDC40	0.999	string	4
SYF2	CRNKL1	0.999	string	4
GDA	PNP	0.991	string	4
GDA	XDH	0.988	string	4
GDA	APRT	0.97	string	4
GDA	HPRT1	0.961	string	4
GDA	DLG4	0.938	string	4
C4BPB	C4A	0.995	string	4
C4BPB	C4B	0.995	string	4
C4BPB	C4BPA	0.978	string	4
BTN1A1	XDH	0.998	string	4
BTN1A1	PLIN2	0.972	string	4
GOT2	MDH2	0.999	string	4
GOT2	KYAT3	0.986	string	4
GOT2	TAT	0.984	string	4
GOT2	GOT1	0.982	string	4
GOT2	SDHA	0.981	string	4
YEATS4	KAT5	0.999	string	4
YEATS4	DMAP1	0.999	string	4
YEATS4	MORF4L1	0.999	string	4
YEATS4	RUVBL1	0.999	string	4
YEATS4	MEAF6	0.999	string	4
GNG13	GNB1	0.999	string	4
GNG13	GNAT3	0.982	string	4
GNG13	GNAL	0.98	string	4
GNGT1	GNB1	0.999	string	4
GNGT1	GNB2	0.998	string	4
GNGT1	GNAI1	0.984	string	4
NDUFA2	NDUFB4	0.999	string	4
NDUFA2	NDUFS7	0.999	string	4
NDUFA2	NDUFB1	0.999	string	4
NDUFA2	NDUFS8	0.999	string	4
NDUFA2	NDUFA10	0.999	string	4
KRT1	KRT10	0.999	string	4
KRT1	KRT2	0.956	string	4
KRT1	FLG2	0.955	string	4
KRT1	LOR	0.953	string	4
KRT1	FLG	0.953	string	4
NDUFA10	NDUFB3	0.999	string	4
NDUFA10	NDUFS1	0.999	string	4
NDUFA10	NDUFAB1	0.999	string	4
NDUFA10	NDUFV2	0.999	string	4
NDUFA10	MT-ND3	0.999	string	4
H3-3B	H4C7	0.999	string	4
H3-3B	WDR5	0.999	string	4
H3-3B	ATRX	0.999	string	4
H3-3B	DAXX	0.999	string	4
H3-3B	H2AC20	0.999	string	4
BRD8	EP400	0.999	string	4
BRD8	DMAP1	0.999	string	4
BRD8	MEAF6	0.998	string	4
BRD8	YEATS4	0.998	string	4
BRD8	TRRAP	0.998	string	4
CRP	CFH	0.996	string	4
CRP	FCGR2A	0.992	string	4
CRP	CFHR4	0.985	string	4
CRP	C3	0.985	string	4
CRP	IL6	0.968	string	4
MYBPH	OCA2	0.996	string	4
MYBPH	GLDC	0.994	string	4
MYBPH	SLAMF1	0.994	string	4
MYBPH	NECTIN4	0.993	string	4
MYBPH	CD46	0.993	string	4
TSHB	CGA	0.999	string	4
TSHB	TSHR	0.998	string	4
TSHB	FSHR	0.976	string	4
TSHB	LHCGR	0.954	string	4
TSHB	GNAS	0.947	string	4
NT5E	ENTPD1	0.999	string	4
NT5E	PNP	0.99	string	4
NT5E	ENPP1	0.988	string	4
NT5E	ADA	0.984	string	4
NT5E	UPP1	0.982	string	4
NDUFB5	NDUFA8	0.999	string	4
NDUFB5	NDUFS5	0.999	string	4
NDUFB5	NDUFS2	0.999	string	4
NDUFB5	NDUFA2	0.999	string	4
NDUFB5	NDUFB10	0.999	string	4
DERL1	SEL1L	0.999	string	4
DERL1	VCP	0.999	string	4
DERL1	SYVN1	0.999	string	4
DERL1	AMFR	0.999	string	4
DERL1	UFD1	0.995	string	4
CCL21	CXCL12	0.999	string	4
CCL21	ACKR4	0.999	string	4
CCL21	CXCR4	0.999	string	4
CCL21	CCR7	0.999	string	4
CCL21	CCL5	0.999	string	4
LRP6	WNT3A	0.999	string	4
LRP6	WNT1	0.999	string	4
LRP6	DKK1	0.999	string	4
LRP6	FZD4	0.999	string	4
LRP6	DKK4	0.999	string	4
USP14	PSMD1	0.999	string	4
USP14	PSMD14	0.999	string	4
USP14	PSMC1	0.999	string	4
USP14	PSMC6	0.999	string	4
USP14	PSMD7	0.999	string	4
GNB5	RGS11	0.999	string	4
GNB5	GNG7	0.999	string	4
GNB5	GNG2	0.999	string	4
GNB5	RGS9BP	0.999	string	4
GNB5	RGS6	0.999	string	4
FAF2	NPLOC4	0.999	string	4
FAF2	UFD1	0.999	string	4
FAF2	UBXN1	0.999	string	4
FAF2	VCP	0.999	string	4
FAF2	UBAC2	0.999	string	4
KMT2C	DPY30	0.999	string	4
KMT2C	RBBP5	0.999	string	4
KMT2C	ASH2L	0.999	string	4
KMT2C	WDR5	0.999	string	4
KMT2C	PAXIP1	0.999	string	4
YY1	EP300	0.999	string	4
YY1	HDAC1	0.999	string	4
YY1	HDAC2	0.999	string	4
YY1	EZH2	0.998	string	4
YY1	RYBP	0.998	string	4
SRCAP	RUVBL2	0.999	string	4
SRCAP	ACTR6	0.999	string	4
SRCAP	RUVBL1	0.999	string	4
SRCAP	H2AZ1	0.998	string	4
SRCAP	VPS72	0.997	string	4
SETD1A	WDR5	0.999	string	4
SETD1A	HCFC1	0.999	string	4
SETD1A	RBBP5	0.999	string	4
SETD1A	ASH2L	0.999	string	4
SETD1A	DPY30	0.999	string	4
MAU2	NIPBL	0.999	string	4
MAU2	PDS5A	0.988	string	4
MAU2	WAPL	0.982	string	4
MAU2	SMC3	0.942	string	4
MAU2	PDS5B	0.922	string	4
DNMT3A	H3-3B	0.999	string	4
DNMT3A	EZH2	0.999	string	4
DNMT3A	H3C12	0.999	string	4
DNMT3A	H3C13	0.999	string	4
DNMT3A	DNMT1	0.999	string	4
ZAP70	CBL	0.999	string	4
ZAP70	CD247	0.999	string	4
ZAP70	LAT	0.999	string	4
ZAP70	LCK	0.999	string	4
ZAP70	TYROBP	0.999	string	4
NDUFA9	NDUFV3	0.999	string	4
NDUFA9	NDUFB10	0.999	string	4
NDUFA9	NDUFA2	0.999	string	4
NDUFA9	NDUFS2	0.999	string	4
NDUFA9	NDUFS5	0.999	string	4
ECSIT	TRAF6	0.999	string	4
ECSIT	TMEM126B	0.999	string	4
ECSIT	NDUFAF1	0.999	string	4
ECSIT	ACAD9	0.999	string	4
ECSIT	TIMMDC1	0.999	string	4
UBXN4	VCP	0.999	string	4
UBXN4	UBXN6	0.999	string	4
UBXN4	UBXN8	0.956	string	4
UBXN4	NSFL1C	0.956	string	4
UBXN4	UBXN1	0.953	string	4
CDCA5	PDS5A	0.999	string	4
CDCA5	WAPL	0.998	string	4
CDCA5	SMC3	0.994	string	4
CDCA5	PDS5B	0.99	string	4
CDCA5	RAD21	0.988	string	4
NDUFB9	NDUFB3	0.999	string	4
NDUFB9	NDUFV2	0.999	string	4
NDUFB9	NDUFAB1	0.999	string	4
NDUFB9	NDUFS1	0.999	string	4
NDUFB9	MT-ND4	0.999	string	4
SERPING1	C1S	0.999	string	4
SERPING1	MASP2	0.999	string	4
SERPING1	C1R	0.999	string	4
SERPING1	KLK4	0.998	string	4
SERPING1	KLKB1	0.996	string	4
NDUFC2	NDUFA9	0.999	string	4
NDUFC2	NDUFA5	0.999	string	4
NDUFC2	NDUFB8	0.999	string	4
NDUFC2	NDUFB11	0.999	string	4
NDUFC2	NDUFA6	0.999	string	4
CYP2C18	CYP3A7	0.967	string	4
CYP2C18	ENSP00000480571	0.96	string	4
CYP2C18	CYP1A1	0.959	string	4
CYP2C18	CYP3A5	0.954	string	4
CYP2C18	CYP4A11	0.95	string	4
NAT2	CYP1A2	0.973	string	4
NAT2	CYP2E1	0.966	string	4
NAT2	XDH	0.953	string	4
NAT2	CYP2A6	0.952	string	4
NAT2	CES1	0.921	string	4
ATP6V0D1	ATP6V0A2	0.999	string	4
ATP6V0D1	ATP6V1D	0.999	string	4
ATP6V0D1	ATP6V0B	0.999	string	4
ATP6V0D1	ATP6V0C	0.999	string	4
ATP6V0D1	ATP6V1G1	0.999	string	4
NCR1	FCER1G	0.999	string	4
NCR1	CD247	0.999	string	4
NCR1	NCR2	0.995	string	4
NCR1	NCR3	0.992	string	4
NCR1	KLRK1	0.986	string	4
HCRT	HCRTR2	0.999	string	4
HCRT	HCRTR1	0.999	string	4
HCRT	PMCH	0.996	string	4
HCRT	HLA-DQB1	0.986	string	4
HCRT	HLA-DQA1	0.972	string	4
PTX3	FGF2	0.982	string	4
PTX3	FCN1	0.982	string	4
PTX3	TNFAIP6	0.975	string	4
PTX3	MBL2	0.972	string	4
PTX3	FCN2	0.954	string	4
UBXN7	NPLOC4	0.999	string	4
UBXN7	UFD1	0.999	string	4
UBXN7	FAF2	0.999	string	4
UBXN7	FAF1	0.999	string	4
UBXN7	UBXN1	0.999	string	4
SPINK1	PRSS1	0.999	string	4
SPINK1	PRSS2	0.956	string	4
SPINK1	PRSS58	0.947	string	4
SPINK1	CTRC	0.939	string	4
SPINK1	PRSS3	0.922	string	4
SLU7	DHX8	0.999	string	4
SLU7	PRPF8	0.999	string	4
SLU7	CWC22	0.999	string	4
SLU7	PRPF18	0.999	string	4
SLU7	CDC40	0.999	string	4
HPRT1	APRT	0.994	string	4
HPRT1	PNP	0.989	string	4
HPRT1	GMPS	0.972	string	4
HPRT1	IMPDH2	0.967	string	4
HPRT1	AMPD2	0.964	string	4
NDUFB8	NDUFB3	0.999	string	4
NDUFB8	NDUFS1	0.999	string	4
NDUFB8	NDUFAB1	0.999	string	4
NDUFB8	NDUFV2	0.999	string	4
NDUFB8	MT-ND4	0.999	string	4
NOD2	RIPK2	0.999	string	4
NOD2	ATG16L1	0.999	string	4
NOD2	NLRP1	0.996	string	4
NOD2	MAVS	0.995	string	4
NOD2	CARD9	0.995	string	4
CYP2A6	CYP2A7	0.999	string	4
CYP2A6	CYP3A4	0.975	string	4
CYP2A6	UGT2B7	0.973	string	4
CYP2A6	UGT1A4	0.972	string	4
CYP2A6	CYP4A11	0.97	string	4
NDUFA7	NDUFV1	0.999	string	4
NDUFA7	NDUFS3	0.999	string	4
NDUFA7	NDUFA3	0.999	string	4
NDUFA7	NDUFB9	0.999	string	4
NDUFA7	NDUFA11	0.999	string	4
CYP7A1	CYP27A1	0.996	string	4
CYP7A1	NR1H4	0.986	string	4
CYP7A1	CH25H	0.98	string	4
CYP7A1	CYP46A1	0.979	string	4
CYP7A1	HSD3B7	0.978	string	4
UGT1A6	UGT1A9	0.998	string	4
UGT1A6	UGT1A3	0.998	string	4
UGT1A6	UGT1A1	0.998	string	4
UGT1A6	UGT1A8	0.997	string	4
UGT1A6	UGT1A4	0.995	string	4
H2AC8	H4C6	0.999	string	4
H2AC8	H2BC21	0.998	string	4
H2AC8	H3C12	0.998	string	4
H2AC8	H2BC11	0.997	string	4
H2AC8	H4C8	0.996	string	4
INSR	IRS1	0.999	string	4
INSR	IRS2	0.999	string	4
INSR	PTPN1	0.999	string	4
INSR	INS	0.999	string	4
INSR	IGF1	0.999	string	4
UGT2B7	CYP3A4	0.998	string	4
UGT2B7	CYP2D6	0.979	string	4
UGT2B7	CYP3A5	0.974	string	4
UGT2B7	SLC35A2	0.967	string	4
UGT1A1	UGT1A3	0.998	string	4
UGT1A1	UGT1A9	0.998	string	4
UGT1A1	UGT1A8	0.996	string	4
UGT1A1	UGT1A10	0.995	string	4
GNB2	GNG5	0.999	string	4
GNB2	GNG3	0.999	string	4
GNB2	GNG4	0.999	string	4
GNB2	GNGT2	0.999	string	4
GNB2	GNG7	0.999	string	4
SIRPG	CD47	0.999	string	4
SIRPG	SIRPA	0.977	string	4
SIRPG	TYROBP	0.954	string	4
SIRPG	SYK	0.913	string	4
SIRPG	TREM2	0.903	string	4
GRM5	HOMER1	0.999	string	4
GRM5	GNAQ	0.999	string	4
GRM5	GRM1	0.977	string	4
GRM5	ADORA2A	0.976	string	4
GRM5	CAMK2A	0.975	string	4
UQCRFS1	MT-CYB	0.999	string	4
UQCRFS1	NDUFS1	0.999	string	4
UQCRFS1	NDUFV2	0.999	string	4
UQCRFS1	COX5A	0.999	string	4
UQCRFS1	UQCRQ	0.999	string	4
RPL13	RPL11	0.999	string	4
RPL13	RPS24	0.999	string	4
RPL13	RPL9	0.999	string	4
RPL13	RPL18	0.999	string	4
RPL13	RPS21	0.999	string	4
PLG	HRG	0.999	string	4
PLG	SERPINF2	0.999	string	4
PLG	PLAT	0.998	string	4
PLG	ENO1	0.997	string	4
PLG	FN1	0.997	string	4
HCFC1	OGT	0.999	string	4
HCFC1	ASH2L	0.999	string	4
HCFC1	RBBP5	0.999	string	4
HCFC1	WDR5	0.999	string	4
ADAM17	TIMP3	0.996	string	4
ADAM17	RHBDF2	0.986	string	4
ADAM17	HBEGF	0.967	string	4
ADAM17	ADAM10	0.958	string	4
ADAM17	NOTCH1	0.953	string	4
RPL4	RPS11	0.999	string	4
RPL4	RPL28	0.999	string	4
RPL4	RPS27	0.999	string	4
RPL4	RPL3	0.999	string	4
RPL4	RPL31	0.999	string	4
HAVCR2	LGALS9	0.999	string	4
HAVCR2	LGALS9B	0.998	string	4
HAVCR2	CD274	0.998	string	4
HAVCR2	LGALS9C	0.998	string	4
HAVCR2	CEACAM1	0.995	string	4
BTN2A1	XDH	0.988	string	4
BTN2A1	CD209	0.978	string	4
BTN2A1	PLIN2	0.956	string	4
GNAI2	GNB1	0.999	string	4
GNAI2	ADORA1	0.994	string	4
GNAI2	CNR1	0.993	string	4
GNAI2	GNAI3	0.992	string	4
GNAI2	DRD2	0.985	string	4
PDS5B	WAPL	0.999	string	4
PDS5B	RAD21	0.998	string	4
PDS5B	SMC1A	0.997	string	4
PDS5B	SMC3	0.997	string	4
PDS5B	STAG2	0.996	string	4
CD209	ICAM2	0.999	string	4
CD209	ITIH4	0.998	string	4
CD209	CLEC4M	0.996	string	4
CD209	LSP1	0.991	string	4
SCD5	ITIH4	0.997	string	4
SCD5	ELOVL6	0.968	string	4
SCD5	SCD	0.94	string	4
SCD5	HSD17B12	0.932	string	4
SCD5	HACD3	0.92	string	4
SUZ12	EED	0.999	string	4
SUZ12	RNF2	0.999	string	4
SUZ12	RBBP7	0.999	string	4
SUZ12	RBBP4	0.999	string	4
SUZ12	EZH2	0.999	string	4
GCNT4	C1GALT1	0.969	string	4
GCNT4	ST3GAL2	0.958	string	4
GCNT4	ST3GAL1	0.957	string	4
GCNT4	C1GALT1C1	0.945	string	4
GCNT4	GCNT3	0.911	string	4
CXCR2	CXCL8	0.999	string	4
CXCR2	CXCL1	0.999	string	4
CXCR2	CXCL3	0.999	string	4
CXCR2	PPBP	0.999	string	4
CXCR2	CXCL5	0.999	string	4
NQO1	NFE2L2	0.978	string	4
NQO1	KEAP1	0.953	string	4
NQO1	ODC1	0.952	string	4
NQO1	GCLM	0.949	string	4
NQO1	TP53	0.946	string	4
ING3	KAT5	0.999	string	4
ING3	MORF4L1	0.999	string	4
ING3	MEAF6	0.998	string	4
ING3	DMAP1	0.998	string	4
ING3	TRRAP	0.998	string	4
A2M	APOA1	0.998	string	4
A2M	LRP1	0.998	string	4
A2M	HP	0.997	string	4
A2M	KLK4	0.993	string	4
A2M	IL1B	0.984	string	4
CD28	LOC102723996	0.999	string	4
CD28	CD80	0.999	string	4
CD28	GRB2	0.999	string	4
CD28	CD86	0.999	string	4
CD28	LCK	0.998	string	4
TPO	TSHR	0.971	string	4
TPO	TYR	0.946	string	4
TPO	SLC5A5	0.94	string	4
